Belle_II x,Belle_II y,DUNE x,DUNE y
0.00295440799888038,1.690886875687309e-05,0.0010471768194855202,1.617815982906741e-05
0.0029886528735503827,1.6909485955639664e-05,0.00105931476351837,1.6186422384291626e-05
0.0030232946844057766,1.691010317693491e-05,0.001071593399822671,1.619468915939128e-05
0.003058338032378432,1.691072042075965e-05,0.001084014359178331,1.6202960156521505e-05
0.0030937875717301365,1.6911337687114702e-05,0.0010965792912678099,1.621123537783864e-05
0.0031296480106707504,1.691195497600089e-05,0.0011092898648952228,1.621951482550005e-05
0.0031659241119835206,1.691257228741904e-05,0.0011221477682079803,1.622779850166419e-05
0.00320262069365765,1.691318962136997e-05,0.001135154708920999,1.6236086408490713e-05
0.0032397426295281955,1.6913806977854503e-05,0.0011483124145435111,1.624437854814029e-05
0.003277294849923382,1.6914424356873494e-05,0.0011616226326085018,1.6252674922774688e-05
0.0033152823423194234,1.6915041758427702e-05,0.0011750871309048076,1.6260975534556866e-05
0.0033537101520029287,1.6915659182517984e-05,0.0011887076977119032,1.626928038565078e-05
0.003392583382740992,1.691627662914516e-05,0.0012024861420374122,1.6277589478221596e-05
0.0034319071974590427,1.691689409831005e-05,0.001216424293857368,1.6285902814435506e-05
0.0034716868189265592,1.6917511590013483e-05,0.0012305240043592616,1.6294220396459807e-05
0.003511927530450728,1.6918129104256277e-05,0.0012447871461879062,1.6302542226462986e-05
0.0035526346765781393,1.6918746641039254e-05,0.001259215613694151,1.631086830661456e-05
0.003593813663804626,1.6919364200363242e-05,0.0012738113231864786,1.631919863908514e-05
0.0036354699612933176,1.6919981782229057e-05,0.0012885762131855181,1.6327533226046547e-05
0.0036776091016010306,1.692059938663753e-05,0.001303512244681509,1.6335872069671584e-05
0.0037202366814130658,1.6921217013589474e-05,0.0013186214013947485,1.6344215172134286e-05
0.003763358362286533,1.692183466308572e-05,0.0013339056900390587,1.635256253560971e-05
0.003806979871402284,1.6922452335127086e-05,0.0013493671405883064,1.6360914162274023e-05
0.003851107002325569,1.69230700297144e-05,0.0013650078065460137,1.6369270054304587e-05
0.0038957456157755013,1.692368774684848e-05,0.0013808297652180923,1.63776302138798e-05
0.003940901640403447,1.692430548653015e-05,0.0013968351179887398,1.638599464317916e-05
0.003986581073580439,1.6924923248760235e-05,0.0014130259905995337,1.6394363344383375e-05
0.004032789982193705,1.6925541033539555e-05,0.001429404533431761,1.640273631967417e-05
0.004079534503452449,1.692615884086894e-05,0.0014459729217920197,1.6411113571234393e-05
0.004126820845702952,1.6926776670749202e-05,0.00146273335620113,1.641949510124809e-05
0.004174655289253135,1.6927394523181172e-05,0.0014796880626863963,1.6427880911900303e-05
0.0042230441872066725,1.6928012398165673e-05,0.0014968392930772556,1.6436271005377315e-05
0.004271993966306777,1.6928630295703523e-05,0.001514189325304352,1.644466538386643e-05
0.004321511127789762,1.6929248215795553e-05,0.0015317404637020797,1.6453064049556074e-05
0.004371602248248502,1.692986615844258e-05,0.0015494950393146315,1.6461467004635877e-05
0.004422273980505897,1.6930484123645427e-05,0.001567455410205595,1.6469874251296497e-05
0.004473533054498463,1.6931102111404955e-05,0.001585623961771137,1.6478285791729716e-05
0.004525386278170167,1.6931720121721918e-05,0.00160400310705682,1.6486701628128516e-05
0.004577840538376616,1.6932338154597175e-05,0.0016225952870780871,1.649512176268689e-05
0.004630902801799737,1.6932956210031548e-05,0.0016414029711444664,1.650354619760006e-05
0.004684580115873045,1.6933574288025858e-05,0.0016604286571875295,1.651197493506429e-05
0.004738879609717651,1.6934192388580935e-05,0.0016796748720926532,1.6520407977276963e-05
0.004793808495089107,1.6934810511697594e-05,0.001699144172034626,1.6528845326436665e-05
0.004849374067335233,1.6935428657376663e-05,0.0017188391428171457,1.6537286984743025e-05
0.004905583706365045,1.6936046825618966e-05,0.0017387624002162504,1.65457329543968e-05
0.004962444877628913,1.693666501642533e-05,0.0017589165903277326,1.655418323759994e-05
0.005019965133110079,1.693728322979657e-05,0.0017793043899185772,1.6562637836555455e-05
0.0050781521123276704,1.6937901465733513e-05,0.0017999285067824766,1.6571096753467462e-05
0.005137013543351339,1.6938519724236988e-05,0.0018207916800994624,1.6579559990541302e-05
0.005196557243827658,1.6939138005307812e-05,0.0018418966807997109,1.6588027549983316e-05
0.005256791122018419,1.693975630894681e-05,0.0018632463119315598,1.65964994340011e-05
0.0053177231778509665,1.694037463515481e-05,0.0018848434090337953,1.6604975644803285e-05
0.0053793615039806975,1.6940992983932632e-05,0.001906690840512252,1.661345618459963e-05
0.005441714286865887,1.6941611355281103e-05,0.0019287915080207778,1.66219410556011e-05
0.005504789807854967,1.694222974920104e-05,0.0019511483468466163,1.663043026001972e-05
0.005568596444286409,1.6942848165693273e-05,0.0019737643263002553,1.6638923800068633e-05
0.005633142670601352,1.6943466604758626e-05,0.0019966424501097935,1.6647421677962206e-05
0.005698437059469136,1.694408506639792e-05,0.0020197857568198785,1.6655923895915812e-05
0.005764488282925874,1.694470355061198e-05,0.0020431973201952705,1.6664430456146078e-05
0.005831305113526219,1.6945322057401633e-05,0.0020668802496290823,1.6672941360870676e-05
0.005898896425508494,1.6945940586767698e-05,0.00209083769055575,1.6681456612308407e-05
0.00596727119597331,1.6946559138711002e-05,0.0021150728248687948,1.66899762126793e-05
0.006036438506075864,1.6947177713232367e-05,0.0021395888713434215,1.669850016420442e-05
0.0061064075422320365,1.694779631033265e-05,0.00216438908606402,1.6707028469105973e-05
0.006177187597338488,1.6948414930012615e-05,0.002189476762856621,1.6715561129607387e-05
0.006248788072006888,1.694903357227311e-05,0.0022148552337263594,1.6724098147933104e-05
0.0063212184758124484,1.694965223711497e-05,0.0022405278693000182,1.673263952630883e-05
0.006394488428556943,1.6950270924539014e-05,0.0022664980792736927,1.6741185266961306e-05
0.006468607661546328,1.6950889634546063e-05,0.002292769312865649,1.6749735372118422e-05
0.006543586018883236,1.6951508367136945e-05,0.0023193450592744274,1.6758289844009282e-05
0.006619433458774394,1.6952127122312483e-05,0.0023462288481422623,1.6766848684864056e-05
0.006696160054853222,1.69527459000735e-05,0.002373424250023866,1.6777816012133856e-05
0.006773775997517752,1.6953364700420825e-05,0.0024009348768606518,1.6791500404985893e-05
0.006852291595284064,1.695398352335528e-05,0.0024287643824604504,1.6805195959159946e-05
0.006931717276155407,1.6954602368877686e-05,0.00245691646298279,1.6818902683759515e-05
0.007012063589007184,1.6955221236988872e-05,0.0024853948574297983,1.683262058789545e-05
0.007093341204987997,1.6955840127689662e-05,0.0025142033481427967,1.6846349680686006e-05
0.007175560918936928,1.695645904098088e-05,0.002543345761304648,1.6860089971256995e-05
0.007258733650817253,1.695707797686335e-05,0.002572825967447932,1.6873841468741558e-05
0.007342870447166765,1.6957696935337898e-05,0.0026026478819690044,1.6887604182280303e-05
0.007427982482564918,1.6958315916405346e-05,0.00263281546564802,1.6901378121021367e-05
0.00751408106111697,1.6958934920066517e-05,0.002663332725174981,1.6915163294120243e-05
0.00760117761795533,1.6959553946322245e-05,0.0026942037136818823,1.6928959710740004e-05
0.007689283720758313,1.6960172995173346e-05,0.0027254325312810277,1.6942767380051106e-05
0.00777841107128649,1.6960792066620646e-05,0.0027570233256095826,1.6956586311231487e-05
0.007868571506936851,1.6961411160664972e-05,0.0027889802923804397,1.6970416513466663e-05
0.007959777002314986,1.696203027730715e-05,0.002821307675939471,1.6984257995949544e-05
0.008052039670825477,1.6962649416548e-05,0.0028540097698292375,1.6998110767880544e-05
0.008145371766280746,1.6963268578388354e-05,0.0028870909173592347,1.7011974838467673e-05
0.00823978568452852,1.696388776282903e-05,0.002920555512182745,1.702585021692633e-05
0.008335293965098196,1.6964506969870885e-05,0.00295440799888038,1.7039736912479545e-05
0.00843190929286626,1.6965126199514686e-05,0.0029886528735503827,1.7053634934357784e-05
0.008529644499741026,1.6965745451761284e-05,0.0030232946844057766,1.706754429179904e-05
0.008628512566366896,1.696636472661151e-05,0.003058338032378432,1.708146499404894e-05
0.00872852662384838,1.6966984024066183e-05,0.0030937875717301365,1.709539705036055e-05
0.008829699955494092,1.6967603344126134e-05,0.0031296480106707504,1.7109340469994488e-05
0.00893204599858097,1.696822268679218e-05,0.0031659241119835206,1.7123295262219014e-05
