mass,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
0.0001,,0.8671461277198462,0.21300754368756808,3.5035086707822702,,0.7815865596296713,570.3317456197302,772.456193592258,
0.0001018610170155,,0.8671461421924126,0.21300754370058908,3.503508547620901,,0.7815865596757416,570.3317455510368,772.4561934460104,
0.0001037566678745,,0.8671461572086439,0.21300754371379313,3.503508419832669,,0.7815865597235425,570.3317454797627,772.4561932942684,
0.0001056875971184,,0.8671461727889618,0.21300754372752356,3.503508287243752,,0.7815865597731393,570.3317454058113,772.456193136826,
0.0001076544612842,,0.8671461889545559,0.21300754374178862,3.5035081496737965,,0.7815865598245991,570.3317453290816,772.4561929734691,
0.0001096579291267,,0.8671462057274112,0.21300754375635186,3.503508006935673,,0.7815865598779921,570.3317452494695,772.4561928039753,
0.0001116986818467,,0.8671462231303384,0.21300754377193357,3.5035078588352215,,0.781586559933391,570.3317451668667,772.4561926281144,
0.0001137774133221,,0.8671462411870051,0.2130075437880161,3.5035077051709886,,0.781586559990871,570.3317450811606,772.4561924456467,
0.0001158948303439,,0.8671462599219683,0.21300754380417877,3.503507545733951,,0.7815865600505103,570.331744992235,772.4561922563246,
0.0001180516528568,,0.8671462793607067,0.21300754382120612,3.5035073803072314,,0.7815865601123901,570.3317448999686,772.4561920598902,
0.0001202486142037,,0.867146299529656,0.2130075438391655,3.5035072086658072,,0.7815865601765946,570.3317448042362,772.4561918560763,
0.000122486461375,,0.8671463204562455,0.21300754385780912,3.503507030576199,,0.7815865602432108,570.3317447049074,772.456191644606,
0.000124765955263,,0.8671463421689343,0.21300754387688384,3.5035068457961573,,0.7815865603123298,570.331744601847,772.4561914251913,
0.0001270878709202,,0.8671463646972499,0.21300754389684132,3.5035066540743296,,0.7815865603840453,570.3317444949153,772.4561911975337,
0.0001294529978227,,0.8671463880718296,0.21300754391727836,3.5035064551499207,,0.7815865604584548,570.3317443839662,772.456190961324,
0.0001318621401394,,0.8671464123244612,0.2130075439386278,3.503506248752337,,0.7815865605356597,570.3317442688493,772.4561907162408,
0.0001343161170046,,0.8671464374881263,0.21300754396071167,3.503506034600818,,0.7815865606157649,570.3317441494078,772.4561904619505,
0.0001368157627967,,0.867146463597045,0.21300754398394192,3.5035058124040557,,0.7815865606988794,570.3317440254792,772.4561901981073,
0.0001393619274224,,0.8671464906867231,0.21300754400799815,3.5035055818597955,,0.7815865607851162,570.3317438968951,772.4561899243525,
0.000141955476605,,0.8671465187939996,0.2130075440328308,3.5035053426544285,,0.7815865608745928,570.3317437634805,772.4561896403137,
0.0001445972921792,,0.8671465479570972,0.21300754405831374,3.503505094462562,,0.7815865609674305,570.331743625054,772.4561893456045,
0.0001472882723907,,0.8671465782156741,0.21300754408489941,3.5035048369465764,,0.781586561063756,570.3317434814271,772.4561890398238,
0.0001500293322019,,0.8671466096108777,0.2130075441124686,3.50350456975617,,0.7815865611637001,570.3317433324048,772.4561887225561,
0.0001528214036025,,0.8671466421854012,0.21300754414155984,3.5035042925278774,,0.7815865612673987,570.3317431777841,772.4561883933696,
0.0001556654359271,,0.8671466759835408,0.21300754417114195,3.5035040048845776,,0.7815865613749928,570.3317430173549,772.4561880518169,
0.0001585623961771,,0.8671467110512565,0.21300754420224663,3.5035037064349783,,0.781586561486629,570.331742850899,772.4561876974329,
0.0001615132693503,,0.8671467474362343,0.21300754423441254,3.5035033967730884,,0.781586561602459,570.3317426781897,772.4561873297359,
0.0001645190587753,,0.8671467851879509,0.21300754426770918,3.503503075477661,,0.7815865617226404,570.3317424989924,772.456186948226,
0.000167580786453,,0.8671468243577412,0.21300754430223082,3.503502742111619,,0.7815865618473363,570.3317423130632,772.4561865523837,
0.0001706994934038,,0.8671468649988678,0.21300754433823052,3.503502396221468,,0.7815865619767169,570.3317421201493,772.4561861416712,
0.0001738762400216,,0.8671469071665935,0.21300754437517955,3.5035020373366703,,0.7815865621109579,570.3317419199882,772.4561857155295,
0.0001771121064345,,0.867146950918257,0.2130075444137801,3.5035016649690096,,0.7815865622502417,570.3317417123078,772.4561852733789,
0.0001804081928719,,0.8671469963133491,0.213007544453543,3.503501278611924,,0.7815865623947581,570.3317414968254,772.4561848146184,
0.0001837656200388,,0.8671470434135957,0.21300754449524134,3.5035008777398193,,0.7815865625447035,570.3317412732482,772.4561843386238,
0.0001871855294965,,0.8671470922830399,0.21300754453861223,3.503500461807352,,0.7815865627002818,570.3317410412718,772.4561838447476,
0.0001906690840512,,0.86714714298813,0.21300754458326018,3.5035000302486865,,0.7815865628617046,570.3317408005809,772.4561833323179,
0.0001942174681489,,0.8671471955978096,0.21300754463007207,3.5034995824767265,,0.7815865630291916,570.331740550848,772.4561828006382,
0.0001978318882784,,0.8671472501836108,0.213007544678025,3.503499117882315,,0.7815865632029705,570.3317402917335,772.4561822489848,
0.0002015135733815,,0.867147306819752,0.2130075447283289,3.5034986358334046,,0.7815865633832777,570.3317400228848,772.4561816766076,
0.0002052637752709,,0.8671473655832386,0.213007544779643,3.5034981356742,,0.7815865635703583,570.3317397439365,772.4561810827283,
0.0002090837690555,,0.8671474265539666,0.2130075448334561,3.5034976167242617,,0.7815865637644671,570.3317394545089,772.4561804665387,
0.0002129748535745,,0.8671474898148332,0.21300754488909027,3.503497078277581,,0.7815865639658678,570.3317391542087,772.4561798272013,
0.0002169383518385,,0.8671475554518473,0.2130075449474027,3.503496519601623,,0.7815865641748344,570.3317388426269,772.4561791638455,
0.0002209756114795,,0.8671476235542472,0.21300754500747668,3.5034959399363204,,0.7815865643916513,570.3317385193403,772.4561784755703,
0.0002250880052095,,0.8671476942146222,0.21300754506981848,3.5034953384930496,,0.7815865646166131,570.3317381839087,772.4561777614383,
0.0002292769312865,,0.8671477675290375,0.2130075451343789,3.5034947144535478,,0.7815865648500262,570.3317378358761,772.4561770204789,
0.0002335438139906,,0.8671478435971653,0.21300754520168216,3.503494066968806,,0.7815865650922077,570.331737474769,772.4561762516842,
0.0002378901041078,,0.8671479225224196,0.2130075452713594,3.5034933951579093,,0.7815865653434872,570.3317371000963,772.4561754540083,
0.0002423172794237,,0.8671480044120973,0.21300754534312358,3.5034926981068377,,0.7815865656042064,570.3317367113485,772.4561746263663,
0.0002468268452255,,0.8671480893775232,0.21300754541846936,3.503491974867223,,0.78158656587472,570.3317363079966,772.4561737676325,
0.0002514203348142,,0.8671481775342015,0.2130075454963373,3.5034912244550585,,0.7815865661553958,570.3317358894923,772.4561728766389,
0.0002560993100258,,0.8671482690019726,0.21300754557716037,3.5034904458493563,,0.7815865664466156,570.331735455266,772.4561719521738,
0.0002608653617622,,0.8671483639051757,0.21300754566073626,3.5034896379907594,,0.7815865667487757,570.3317350047273,772.4561709929794,
0.0002657201105324,,0.8671484623728177,0.21300754574756722,3.5034887997800976,,0.7815865670622869,570.3317345372633,772.4561699977515,
0.0002706652070033,,0.8671485645387479,0.2130075458379951,3.5034879300768926,,0.7815865673875756,570.3317340522383,772.456168965136,
0.0002757023325609,,0.8671486705418402,0.2130075459314765,3.5034870276978043,,0.7815865677250843,570.3317335489924,772.4561678937284,
0.0002808331998823,,0.8671487805261813,0.21300754602855637,3.5034860914150165,,0.781586568075272,570.3317330268413,772.4561667820716,
0.0002860595535175,,0.8671488946412663,0.21300754612896258,3.503485119954572,,0.7815865684386153,570.3317324850747,772.4561656286535,
0.0002913831704832,,0.8671490130422015,0.21300754623365253,3.5034841119946267,,0.781586568815608,570.3317319229557,772.4561644319056,
0.0002968058608665,,0.8671491358899146,0.21300754634232263,3.5034830661636605,,0.7815865692067631,570.3317313397197,772.4561631901994,
0.0003023294684405,,0.8671492633513739,0.21300754645472275,3.503481981038602,,0.7815865696126125,570.3317307345734,772.4561619018465,
0.0003079558712914,,0.8671493955998135,0.21300754657134902,3.503480855142892,,0.7815865700337083,570.3317301066938,772.4561605650946,
0.0003136869824566,,0.8671495328149696,0.21300754669242358,3.5034796869444746,,0.7815865704706234,570.3317294552269,772.4561591781252,
0.0003195247505759,,0.8671496751833234,0.21300754681791473,3.5034784748537056,,0.7815865709239518,570.3317287792864,772.4561577390517,
0.0003254711605531,,0.8671498228983544,0.21300754694834734,3.503477217221191,,0.7815865713943101,570.3317280779531,772.456156245917,
0.0003315282342319,,0.8671499761608026,0.21300754708369357,3.5034759123355377,,0.7815865718823384,570.331727350273,772.4561546966903,
0.0003376980310825,,0.8671501351789407,0.21300754722409387,3.503474558421022,,0.7815865723887002,570.3317265952564,772.4561530892639,
0.0003439826489022,,0.867150300168857,0.21300754736985214,3.503473153635172,,0.7815865729140842,570.3317258118764,772.4561514214523,
0.000350384224529,,0.8671504713547474,0.21300754752082462,3.5034716960662555,,0.7815865734592051,570.3317249990672,772.4561496909862,
0.0003569049345675,,0.8671506489692205,0.2130075476773988,3.5034701837306748,,0.7815865740248044,570.3317241557235,772.456147895512,
0.0003635469961293,,0.8671508332536112,0.2130075478404258,3.5034686145702647,,0.7815865746116513,570.331723280698,772.4561460325878,
0.0003703126675869,,0.8671510244583103,0.21300754800924945,3.503466986449485,,0.781586575220544,570.3317223728009,772.4561440996797,
0.0003772042493416,,0.8671512228431009,0.21300754818418918,3.503465297152515,,0.7815865758523108,570.3317214307968,772.4561420941585,
0.0003842240846055,,0.8671514286775126,0.21300754836560412,3.503463544380228,,0.7815865765078108,570.3317204534048,772.4561400132962,
0.000391374560198,,0.8671516422411857,0.21300754855453685,3.50346172574706,,0.7815865771879359,570.3317194392956,772.4561378542629,
0.000398658107358,,0.8671518638242502,0.21300754874986874,3.5034598387777582,,0.7815865778936109,570.3317183870894,772.4561356141218,
0.00040607720257,,0.8671520937277191,0.21300754895283516,3.503457880904006,,0.7815865786257956,570.3317172953554,772.456133289826,
0.0004136343684063,,0.867152332263895,0.21300754916366574,3.503455849460919,,0.781586579385486,570.3317161626084,772.4561308782138,
0.0004213321743847,,0.867152579756794,0.21300754938153532,3.503453741683417,,0.7815865801737155,570.3317149873078,772.456128376005,
0.0004291732378422,,0.8671528365425848,0.21300754960833365,3.5034515547024467,,0.7815865809915559,570.3317137678549,772.4561257797965,
0.0004371602248248,,0.8671531029700418,0.21300754984372225,3.503449285541076,,0.7815865818401199,570.3317125025914,772.4561230860571,
0.0004452958509942,,0.8671533794010196,0.21300755008799865,3.5034469311104295,,0.7815865827205615,570.3317111897958,772.4561202911224,
0.000453582882551,,0.8671536662109406,0.2130075503412335,3.503444488205477,,0.7815865836340781,570.3317098276829,772.4561173911914,
0.0004620241371751,,0.8671539637893046,0.21300755060373044,3.5034419535006616,,0.7815865845819124,570.3317084143997,772.4561143823188,
0.0004706224849841,,0.8671542725402145,0.2130075508765116,3.5034393235453622,,0.7815865855653537,570.3317069480242,772.456111260413,
0.0004793808495089,,0.8671545928829237,0.21300755115927886,3.5034365947591897,,0.7815865865857393,570.3317054265617,772.4561080212272,
0.0004883022086877,,0.8671549252524029,0.21300755145257028,3.5034337634270964,,0.7815865876444574,570.3317038479428,772.4561046603557,
0.000497389595879,,0.8671552700999277,0.2130075517572531,3.503430825694309,,0.7815865887429478,570.3317022100202,772.4561011732271,
0.0005066461008921,,0.8671556278936894,0.21300755207294636,3.503427777561071,,0.7815865898827047,570.3317005105663,772.4560975550984,
0.0005160748710385,,0.8671559991194276,0.2130075524009293,3.5034246148771775,,0.7815865910652784,570.3316987472693,772.4560938010479,
0.0005256791122018,,0.8671563842810865,0.21300755274069239,3.5034213333363167,,0.7815865922922771,570.331696917731,772.4560899059702,
0.0005354620899273,,0.8671567839014955,0.21300755309374517,3.5034179284701867,,0.7815865935653699,570.3316950194629,772.4560858645668,
0.0005454271305329,,0.8671571985230763,0.213007553459793,3.5034143956423973,,0.7815865948862883,570.3316930498829,772.4560816713409,
0.0005555776222398,,0.8671576287085739,0.21300755383987854,3.5034107300421384,,0.781586596256829,570.3316910063122,772.456077320589,
0.0005659170163246,,0.8671580750418185,0.21300755423404955,3.5034069266776093,,0.7815865976788563,570.3316888859711,772.4560728063932,
0.0005764488282925,,0.867158538128512,0.21300755464259238,3.503402980369204,,0.781586599154304,570.3316866859756,772.4560681226137,
0.0005871766390733,,0.8671590185970454,0.2130075550671043,3.503398885742434,,0.7815866006851789,570.3316844033334,772.4560632628792,
0.000598104096238,,0.8671595170993478,0.21300755550741085,3.503394637220584,,0.7815866022735636,570.3316820349396,772.4560582205802,
0.00060923491524,,0.8671600343117652,0.21300755596448542,3.5033902290170973,,0.7815866039216182,570.3316795775729,772.456052988858,
0.0006205728806776,,0.8671605709359721,0.2130075564383523,3.5033856551276648,,0.7815866056315846,570.3316770278907,772.4560475605967,
0.0006321218475812,,0.8671611276999183,0.21300755693015022,3.5033809093220185,,0.781586607405788,570.3316743824251,772.456041928413,
0.000643885742724,,0.8671617053588091,0.21300755744049538,3.5033759851354183,,0.781586609246642,570.331671637578,772.4560360846457,
0.0006558685659571,,0.8671623046961241,0.21300755796973292,3.5033708758598103,,0.7815866111566504,570.3316687896156,772.4560300213469,
0.0006680743915695,,0.8671629265246716,0.21300755851885977,3.5033655745346572,,0.7815866131384109,570.3316658346644,772.456023730269,
0.0006805073696735,,0.8671635716876834,0.21300755908921312,3.50336007393742,,0.7815866151946191,570.331662768705,772.4560172028549,
0.0006931717276155,,0.8671642410599503,0.213007559680348,3.503354366573673,,0.7815866173280718,570.3316595875673,772.4560104302269,
0.0007060717714137,,0.8671649355489986,0.21300756029356901,3.5033484446668606,,0.7815866195416703,570.3316562869243,772.4560034031722,
0.0007192118872221,,0.8671656560963126,0.2130075609305028,3.5033423001476494,,0.7815866218384258,570.3316528622867,772.4559961121332,
0.0007325965428215,,0.8671664036785984,0.21300756159100626,3.503335924642889,,0.7815866242214621,570.3316493089961,772.4559885471928,
0.0007462302891391,,0.8671671793090997,0.21300756227639672,3.5033293094641493,,0.7815866266940205,570.3316456222198,772.4559806980611,
0.0007601177617955,,0.8671679840389573,0.2130075629876594,3.503322445595826,,0.7815866292594638,570.3316417969427,772.4559725540618,
0.0007742636826811,,0.8671688189586225,0.21300756372519095,3.503315323682797,,0.7815866319212815,570.3316378279621,772.455964104118,
0.0007886728615614,,0.8671696851993211,0.21300756449073383,3.503307934017607,,0.7815866346830938,570.3316337098794,772.4559553367363,
0.0008033501977124,,0.8671705839345725,0.2130075652850639,3.5033002665271726,,0.7815866375486573,570.3316294370932,772.4559462399909,
0.0008183006815867,,0.867171516381763,0.21300756610933372,3.5032923107589786,,0.7815866405218694,570.3316250037917,772.4559368015089,
0.0008335293965098,,0.8671724838037809,0.213007566964127,3.5032840558667515,,0.7815866436067741,570.331620403945,772.4559270084521,
0.0008490415204088,,0.8671734875107073,0.21300756785125619,3.503275490595597,,0.7815866468075671,570.3316156312962,772.4559168475005,
0.0008648423275731,,0.8671745288615742,0.21300756877165422,3.503266603266562,,0.781586650128602,570.331610679354,772.4559063048331,
0.0008809371904473,,0.8671756092661824,0.21300756972666202,3.503257381760623,,0.7815866535743957,570.3316055413826,772.4558953661098,
0.0008973315814583,,0.867176730186992,0.21300757071786316,3.5032478135020573,,0.7815866571496349,570.3316002103934,772.4558840164519,
0.0009140310748756,,0.867177893141077,0.2130075717460573,3.5032378854411896,,0.7815866608591823,570.3315946791355,772.455872240422,
0.0009310413487069,,0.8671790997021561,0.2130075728128009,3.5032275840364817,,0.7815866647080835,570.3315889400851,772.455860022002,
0.0009483681866285,,0.8671803515026965,0.21300757391999633,3.503216895235943,,0.781586668701573,570.3315829854362,772.455847344573,
0.0009660174799522,,0.8671816502360948,0.21300757506850837,3.5032058044578296,,0.7815866728450828,570.3315768070893,772.4558341908912,
0.0009839952296278,,0.8671829976589391,0.2130075762600477,3.5031942965706193,,0.7815866771442482,570.3315703966407,772.4558205430649,
0.0010023075482838,,0.8671843955933537,0.21300757749631544,3.503182355872219,,0.7815866816049166,570.3315637453712,772.4558063825303,
0.001020960662306,,0.8671858459294286,0.21300757877919307,3.503169966068382,,0.7815866862331552,570.3315568442334,772.4557916900268,
0.0010399609139541,9.067371315943243,0.8671873506277421,0.2130075801103492,3.5031571102503065,,0.7815866910352585,570.331549683841,772.4557764455693,
0.0010593147635183,9.120911008061745,0.8671889117219707,0.21300758149133084,3.5031437708713833,,0.7815866960177581,570.3315422544539,772.4557606284227,
0.0010790287915161,9.175097448672705,0.8671905313215988,0.21300758292424904,3.503129929723051,,0.7815867011874305,570.3315345459671,772.4557442170723,
0.0010991097009294,9.229931470618405,0.8671922116147249,0.21300758441083686,3.503115567909743,,0.781586706551307,570.3315265478954,772.4557271891953,
