mass,"(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(1, 0)","(2, 0)","(2, 1)"
2.731721598441379,8.815909614525743e-05,1.9081180379718204e-05,1.3558680260204322e-05,0.002414251597257969,0.0014992010877745525,0.0013368247972374938,0.0025345745666439995,0.0015982177218188207,0.0014348545869757004,1.0966648415352342e-05,0.0009221187678644517,0.000983954931234947
2.782559402207126,8.976810914210769e-05,1.93689977194393e-05,1.3648039370706557e-05,0.0024725131117761087,0.0015299882216869246,0.0013468838134205506,0.00259539806434818,0.0016310597361814676,0.0014456788589671326,1.1071394369710966e-05,0.0009357617795007689,0.0009985952637553083
2.8343433061513092,9.140646922865796e-05,1.9661585959403405e-05,1.3739125403373919e-05,0.0025314657294064078,0.0015610948590135203,0.0013571190897566465,0.002656948732157999,0.0016642456749707232,0.0014566927740797789,1.1177462369235187e-05,0.000949440231781628,0.0010132760225621434
2.8870909173592345,9.30747128994623e-05,1.9959025450693653e-05,1.3831965395294278e-05,0.0025911419463625204,0.001592536331462862,0.0013675334248907476,0.002719260448295769,0.0016977918356271388,0.001467899342236038,1.1284880731966497e-05,0.000963163075452059,0.0010280066569108464
2.940820170587061,9.477338644823685e-05,2.0261397926284315e-05,1.3926586768250159e-05,0.002651573190235158,0.0016243274618857237,0.001378129661141109,0.0027823659824422467,0.001731713980111354,0.0014793016203421762,1.1393678239324022e-05,0.00097693877926696,0.0010427961118388864
2.9955493343598163,9.650304614721187e-05,2.0568786525249464e-05,1.4023017336181323e-05,0.002712790000904976,0.001656482640747756,0.001388910685248154,0.0028462971839494826,0.0017660274157895658,0.0014909027130950096,1.1503884137189427e-05,0.0009907753919014396,0.001057652893248604
3.051297017182871,9.82642584298517e-05,2.0881275817048758e-05,1.4121285313099834e-05,0.0027748221845014507,0.0016890158921251904,0.001399879429136826,0.0029110851420178618,0.001800747065237628,0.0015027057738030711,1.1615528137354559e-05,0.0010046805949036537,0.0010725851235625207
3.108082173869064,0.00010005760007683061,2.1198951826453866e-05,1.4221419321085565e-05,0.0028376989453488565,0.0017219409309864023,0.0014110388706925847,0.0029767603229765107,0.001835887526828908,0.001514714005222459,1.17286404192419e-05,0.001018661748247385,0.0010876005895913146
3.1659241119835206,0.00010188365840548364,2.1521902058961815e-05,1.432344839833202e-05,0.0029014489998101124,0.0017552712131841954,0.001422392034551339,0.0030433526887347004,0.001871463127613446,0.0015269306604076755,1.1843251631855372e-05,0.00103272592973143,0.0011027067839277929
3.2248424984084387,0.00010374303146265469,2.185021552641508e-05,1.4427402006159475e-05,0.0029661006751495415,0.0017890199793185332,0.001433941992903378,0.0031108917996506003,0.0019074879697154293,0.00153935904357757,1.1959392895300064e-05,0.001046879969231979,0.001117910940926454
