mass,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
0.00014728827239075018,(2.820778243820072-1.4565920865870054e-31j),(0.009641565508327234+0j),(0.0005774011419870231+0j),(-0.4265067498159883+0.2914862000754553j),(1.283633336439275+2.9609397997598394e-16j),(0.05963397258185861-1.9071980207345296e-14j),(-0.18645516550174412+0.060578099532819576j),(3.9913241143250233-5.717585889203905e-29j),(0.11991745576027324+0j),(-0.06623599412661413+0.0277460020328442j),(-0.9529695472031205+1.743250534138931j),(1.28949564905066+2.330649834065251e-15j),(-0.03829631970546643+0.00963652193440096j),(-0.9722623327748549+1.6452261441625016j),(1.2136005101506753+3.282418364725616e-15j),(-0.017668751373941326+0.003627918018751715j),(-1.1035540528666856+0.7498632835071607j),(3.9994774268687396+8.08653851252073e-28j)
0.00015002933220192182,(2.805386866653127-3.2108671101102376e-32j),(0.009641564809052513+0j),(0.0005774011418368234+0j),(-0.4264634932751274+0.2914861978890261j),(1.2836325322211386+2.1698655244860606e-15j),(0.05963397256627829-1.346026688964223e-14j),(-0.1864551790260484+0.06057810392677577j),(3.9911635434447494-6.275002612845241e-29j),(0.1199174557289667+0j),(-0.06623339232925574+0.02774600203237247j),(-0.9529695383430598+1.7432505340410767j),(1.2894956446896075+3.155935137022319e-15j),(-0.038296320124752536+0.009636522058091556j),(-0.9722622787530462+1.6452261440701497j),(1.2136005060357329+3.742688892359918e-15j),(-0.017668751378537524+0.0036279180196954505j),(-1.103554053154788+0.7498632837029258j),(3.999467706358971-5.366773986756043e-28j)
0.00015282140360258693,(2.7898679170951306-1.3626862568220414e-31j),(0.009641564083510535+0j),(0.0005774011416809807+0j),(-0.42641907358143405+0.2914861956204597j),(1.2836317005499682-1.391133486588657e-15j),(0.05963397255007272-5.167212394374111e-15j),(-0.18645519305842043+0.06057810848579966j),(3.9910000149071574+7.101866515985257e-29j),(0.11991745569648406+0j),(-0.0662307205752451+0.02774600203188302j),(-0.9529695291501656+1.743250533939546j),(1.2894956401746+1.3221440189900824e-15j),(-0.038296320559789876+0.009636522186428815j),(-0.9722622228584579+1.6452261439743285j),(1.2136005017755283+1.541170303061477e-15j),(-0.017668751383306387+0.003627918020674639j),(-1.1035540534537132+0.7498632839060448j),(3.99945780511407-3.9138506580018017e-28j)
0.00015566543592710622,(2.7742222113344197+6.1616458829762484e-33j),(0.00964156333071468+0j),(0.0005774011415192833+0j),(-0.4263734625954103+0.29148619326667036j),(1.2836308404980923+3.476314737931153e-15j),(0.059633972533256224+6.288391349676875e-15j),(-0.1864552076179468+0.06057811321609238j),(3.990833474714104+3.5886238315797496e-31j),(0.11991745566278117+0j),(-0.0662279771723841+0.02774600203137518j),(-0.9529695196119317+1.743250533834202j),(1.289495635500367+3.122285988260214e-15j),(-0.03829632101117014+0.0096365223195873j),(-0.9722621650266168+1.6452261438749074j),(1.2136004973650856+2.589690211255408e-15j),(-0.017668751388254394+0.003627918021690612j),(-1.1035540537638682+0.7498632841167947j),(3.9994477197763554+2.6907724287222024e-29j)
0.00015856239617711372,(2.7584506206071344-3.835847753693657e-32j),(0.009641562549641283+0j),(0.0005774011413515122+0j),(-0.4263266316143837+0.2914861908244566j),(1.2836299511067781-1.844305158359242e-15j),(0.059633972515903855+3.1956219292144453e-15j),(-0.18645522272443132+0.060578118124088046j),(3.9906638678978257-5.021066934799587e-34j),(0.11991745562781217+0j),(-0.0662251603946179+0.02774600203084826j),(-0.9529695097153841+1.7432505337249j),(1.289495630661205+5.714322830345143e-16j),(-0.038296321479507345+0.009636522457748127j),(-0.9722621051908468+1.645226143771752j),(1.213600492799019+3.5786687396863616e-16j),(-0.017668751393388284+0.0036279180227447513j),(-1.1035540540856745+0.7498632843354617j),(3.999437446925861+7.5886584875529155e-28j)
0.00016151326935030913,(2.7425540718187578-2.215775094161871e-31j),(0.009641561739228232+0j),(0.0005774011411774381+0j),(-0.4262785513655399+0.2914861882904966j),(1.283629031385333-1.9301716179598535e-15j),(0.059633972497892554-3.323712939941387e-15j),(-0.1864552383984219+0.0605781232164625j),(3.990491138504075+6.94765959426371e-29j),(0.11991745559152951+0j),(-0.06622226848161789+0.02774600203030155j),(-0.952969499447071+1.743250533611492j),(1.289495625651417+1.825803924377892e-15j),(-0.03829632196543853+0.009636522601099224j),(-0.972262043282205+1.645226143664721j),(1.2136004880719578+1.9118432414180825e-15j),(-0.01766875139871504+0.003627918023838492j),(-1.10355405441957+0.7498632845623432j),(3.9994269830791884+1.2294351949835918e-28j)
0.00016451905877536624,(2.7265335481361253+1.8135728570201832e-32j),(0.009641560898373529+0j),(0.0005774011409968247+0j),(-0.42622919199902864+0.29148618566134366j),(1.2836280803100486-1.1494000550982409e-15j),(0.0596339724791831+3.1063229821764718e-15j),(-0.18645525466123816+0.06057812850014235j),(3.9903152295749766+9.780369477662871e-29j),(0.1199174555538838+0j),(-0.0662192996383667+0.027746002029734297j),(-0.9529694887930175+1.7432505334938235j),(1.2894956204649177+3.3453837058183667e-15j),(-0.03829632246962461+0.00963652274983557j),(-0.9722619792293805+1.645226143553669j),(1.213600483178162+2.980906760776964e-15j),(-0.017668751404241897+0.00362791802497332j),(-1.103554054766009+0.7498632847977478j),(3.999416324688332+2.928559017987412e-28j)
0.0001675807864530767,(2.710390089548372+1.5206229676595715e-31j),(0.009641560025933785+0j),(0.000577401140809426+0j),(-0.42617852308115195+0.2914861829334217j),(1.2836270968230907-2.0991963203934784e-15j),(0.05963397245981154-7.403087768697311e-16j),(-0.1864552715350008+0.060578133982314444j),(3.9901360831316066+4.8560269553563566e-29j),(0.11991745551482391+0j),(-0.06621625203475057+0.027746002029145737j),(-0.9529694777387374+1.7432505333717347j),(1.2894956150955499-3.082334151677426e-15j),(-0.03829632299275143+0.009636522904159473j),(-0.9722619129586428+1.6452261434384454j),(1.2136004781118177-2.8669805400252556e-15j),(-0.017668751409976386+0.0036279180261507803j),(-1.1035540551254626+0.749863285041996j),(3.9994054681394826-1.1318322844233819e-27j)
0.0001706994934038408,(2.694124793395331-1.945546554169479e-31j),(0.009641559120722685+0j),(0.0005774011406149878+0j),(-0.4261265135876396+0.2914861801030203j),(1.2836260798313623+1.8876445368874046e-15j),(0.059633972439619425+1.301732868793989e-14j),(-0.18645528904266154+0.060578139670435655j),(3.989953640156291-5.460944324549615e-29j),(0.11991745547429665+0j),(-0.0662131238051547+0.02774600202853507j),(-0.9529694662691967+1.7432505332450594j),(1.2894956095368877+8.692565309203708e-16j),(-0.03829632353553042+0.009636523064280842j),(-0.9722618443937421+1.645226143318893j),(1.2136004728668701+8.131106286524134e-17j),(-0.0176687514159263+0.0036279180273724736j),(-1.1035540554984196+0.7498632852954197j),(3.9993944097518144+1.2529969195479125e-27j)
0.00017387624002162505,(2.677738814861862-2.1032562403302104e-32j),(0.009641558181509356+0j),(0.0005774011404132449+0j),(-0.4260731318970206+0.2914861771662895j),(1.2836250282054225-2.65555401111847e-15j),(0.059633972418967784-1.2963410986361416e-14j),(-0.18645530720803435+0.060578145572242934j),(3.9897678405746126-1.5141580839455788e-30j),(0.11991745543224691+0j),(-0.06620991304806617+0.027746002027901458j),(-0.9529694543687947+1.7432505331136254j),(1.2894956037823357+1.32804995235184e-15j),(-0.03829632409869993+0.00963652323041747j),(-0.9722617734558298+1.6452261431948498j),(1.213600467437074+1.9893778873969874e-15j),(-0.01766875142209973+0.003627918028640062j),(-1.1035540558853874+0.7498632855583636j),(3.999383145776242+6.282775746602718e-28j)
