mass,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
0.0001270878709202058,(1.1465496926436338+1.6413531591305675e-32j),(1.5493252850022274e-05+0j),(5.556534693582256e-08+0j),(-1.0479912636130968+0.016565517875585134j),(0.2922701486592001+4.221355729835127e-15j),(0.0006042402029982838+1.8559717990426793e-14j),(-2.0009046055615087+0.00029203246077302153j),(1.9925413200394235-5.434569775556552e-29j),(0.002395265736820515+0j),(-1.0043934352388857+0.0009150244903948796j),(-1.0582678973347013+0.10532872101919843j),(0.29001242519941395+3.414237059283035e-15j),(-1.3384545983066811+1.1703856182765371e-05j),(-1.3378224964941081+0.29226992127889817j),(0.3208885957274892+3.359724251710149e-15j),(-2.000005121600092+1.047381985565688e-06j),(-2.0660885687191883+0.04490706684852386j),(1.9995492438730453+3.6601233327001574e-29j)
0.0001294529978227916,(1.1369806299205458-3.718488025235524e-31j),(1.549325117684852e-05+0j),(5.556534589759056e-08+0j),(-1.0479735088528317+0.0165658571629837j),(0.29226963576882115-1.9521239195897067e-15j),(0.0006042402011227736+1.3237657527876701e-13j),(-2.000904821674537+0.0002920324943013891j),(1.9924037052983832-5.465829084625808e-29j),(0.0023952657358893847+0j),(-1.004392324308724+0.000915025707265215j),(-1.0582678987082443+0.10532872222733924j),(0.29001242228079716+4.3010142535475525e-15j),(-1.3384546069653276+1.170385674666586e-05j),(-1.3378224588997025+0.29226992249112627j),(0.32088859261230496+3.840034609210175e-15j),(-2.000005122374778+1.0473819859967669e-06j),(-2.0660885695223516+0.04490706686598078j),(1.9995408617003565+9.846338516578373e-28j)
0.00013186214013947485,(1.1273679334524478+7.009568682404824e-32j),(1.5493249440825738e-05+0j),(5.556534560301283e-08+0j),(-1.0479553588358719+0.016566209196244186j),(0.2922691056733767+4.752476440140077e-16j),(0.0006042402021213186-6.221843787113504e-14j),(-2.000905045906508+0.00029203252916679134j),(1.9922635701684472-8.697137555044862e-30j),(0.0023952657349232825+0j),(-1.0043911879062177+0.0009150269698493269j),(-1.058267900133387+0.10532872348086586j),(0.2900124192599147+1.2946054399395277e-15j),(-1.338454615949256+1.1703857333054436e-05j),(-1.3378224200242206+0.29226992374889393j),(0.32088858938792975+1.5232065866528996e-15j),(-2.0000051231785667+1.047381986445193e-06j),(-2.066088570355687+0.04490706688409363j),(1.9995323237623175+4.282685711313934e-28j)
0.00013431611700460153,(1.1177128995130492-8.924879882495075e-32j),(1.5493247639592964e-05+0j),(5.5565344932000105e-08+0j),(-1.0479368068886052+0.016566574454183247j),(0.2922685578037527+2.05314253189159e-15j),(0.0006042402009709888+1.1784886913564333e-14j),(-2.000905278562444+0.0002920325654253847j),(1.9921208691158085+1.6424776242222345e-29j),(0.00239526573392089+0j),(-1.0043900255650136+0.0009150282798645291j),(-1.058267901612067+0.10532872478148325j),(0.29001241613322537-7.282408798580313e-16j),(-1.3384546252706861+1.1703857942873055e-05j),(-1.3378223798244582+0.2922699250539116j),(0.32088858605059856-7.73279114737394e-16j),(-2.0000051240125507+1.0473819869113998e-06j),(-2.066088571220328+0.04490706690288693j),(1.9995236271681232+7.378255187223031e-28j)
0.0001368157627967472,(1.1080168562728696+2.3056226731458303e-31j),(1.5493245770699035e-05+0j),(5.556534595299329e-08+0j),(-1.047917846303353+0.016566953433604953j),(0.2922679915723635+3.495874610064609e-15j),(0.000604240197443158+6.020292396344822e-13j),(-2.00090551995883+0.0002920326031358861j),(1.9919755558049377-9.351434794686501e-30j),(0.002395265732880833+0j),(-1.0043888368143148+0.0009150296390926498j),(-1.0582679031462958+0.10532872613096056j),(0.29001241289709667+5.377971191601235e-15j),(-1.3384546349422974+1.1703858577112244e-05j),(-1.3378223382557723+0.29226992640795446j),(0.32088858259642905+3.2304569639174282e-15j),(-2.0000051248778647+1.0473819873966887e-06j),(-2.066088572117451+0.04490706692238622j),(1.999514768973451+2.5887961345676272e-28j)
0.0001393619274224142,(1.0982811635071048+1.1003048081692704e-31j),(1.549324383160605e-05+0j),(5.5565346759314446e-08+0j),(-1.0478984703415173+0.01656734664997639j),(0.2922674063724605-3.1736001559141917e-15j),(0.0006042401990737356+9.286050050355007e-14j),(-2.0009057704240396+0.00029203264235971166j),(1.9918275830851573-1.0855577040187425e-28j),(0.0023952657318016962+0j),(-1.0043876211789862+0.0009150310493824584j),(-1.05826790473816+0.10532872753113331j),(0.2900124095476123-2.8598849993777873e-15j),(-1.3384546449772456+1.1703859236802429e-05j),(-1.3378222952720353+0.2922699278128644j),(0.3208885790212186-3.204409348221261e-15j),(-2.0000051257756857+1.0473819879010596e-06j),(-2.0660885730482756+0.044907066942618035j),(1.9995057461794739+1.6175739853561956e-27j)
0.00014195547660501016,(1.0885072122693198-3.168086011464361e-31j),(1.5493241819673764e-05+0j),(5.55653469054649e-08+0j),(-1.0478786722368787+0.01656775463812879j),(0.292266801577751-2.462505750082823e-15j),(0.0006042401990304612+3.0254831643542344e-14j),(-2.000906030298785+0.0002920326831611225j),(1.9916769029770187+1.260525931712924e-28j),(0.0023952657306820363+0j),(-1.0043863781796665+0.0009150325126521704j),(-1.058267906389825+0.10532872898390588j),(0.29001240608094525+3.0379412810787598e-15j),(-1.3384546553891803+1.1703859923026076e-05j),(-1.3378222508255844+0.29226992927055195j),(0.32088857532089643+2.939980106137763e-15j),(-2.0000051267072347+1.0473819884258134e-06j),(-2.0660885740140684+0.0449070669636098j),(1.9994965557318551+1.0028207361560196e-27j)
0.00014459729217920195,(1.0786964245305066-7.334486375337349e-32j),(1.5493239732169983e-05+0j),(5.556534552462501e-08+0j),(-1.047858445199049+0.016568177952984903j),(0.29226617654147136-2.128466150251544e-15j),(0.000604240202724083-2.889481673680236e-13j),(-2.0009062999365796+0.00029203272560734267j),(1.9915234666584727-6.296382898284398e-29j),(0.002395265729520313+0j),(-1.0043851073328849+0.0009150340308920635j),(-1.0582679081035375+0.10532873049125424j),(0.2900124024929336-7.383680354921992e-17j),(-1.338454666192264+1.1703860636912491e-05j),(-1.3378222048671715+0.2922699307829998j),(0.3208885714910036+9.659024339434643e-16j),(-2.0000051276737794+1.0473819889718176e-06j),(-2.066088575016143+0.044907066985390265j),(1.9994871945197263-1.4403385871200814e-27j)
0.00014728827239075018,(1.0688502527830672-1.2724500326894574e-31j),(1.5493237566253232e-05+0j),(5.55653448810426e-08+0j),(-1.0478377824170775+0.016568617170313743j),(0.29226553059601434+2.975282908877162e-16j),(0.0006042402024277992-3.2000876837396494e-13j),(-2.00090657970422+0.00029203276976873943j),(1.9913672244508362-5.717569330409959e-29j),(0.0023952657283149437+0j),(-1.0043838081511849+0.0009150356061671874j),(-1.058267909881628+0.10532873205522875j),(0.2900123987793728+2.3313228883002344e-15j),(-1.3384546774011916+1.170386137964649e-05j),(-1.337822157345914+0.2922699323522657j),(0.32088856752707573+3.491514726901647e-15j),(-2.0000051286766336+1.0473819895399396e-06j),(-2.066088576055862+0.044907067007988855j),(1.9994776593746466+8.086538428527609e-28j)
0.00015002933220192182,(1.058970179609343-2.7894655654840467e-32j),(1.5493235318979684e-05+0j),(5.556534413099154e-08+0j),(-1.0478166770632205+0.01656907288751383j),(0.2922648630521485+2.1803765851939296e-15j),(0.0006042402014452067-2.2584982694562207e-13j),(-2.0009068699822827+0.00029203281571896916j),(1.9912081258045469-6.274983757002961e-29j),(0.0023952657270642913+0j),(-1.004382480143255+0.0009150372406201649j),(-1.0582679117265148+0.10532873367795648j),(0.29001239493593345+3.1568465203962865e-15j),(-1.3384546890312101+1.1703862152464932e-05j),(-1.3378221082092376+0.2922699339804835j),(0.3208885634244749+3.981105372281883e-15j),(-2.0000051297171617+1.0473819901310466e-06j),(-2.06608857713464+0.04490706703143654j),(1.9994679470695431-5.366773928918428e-28j)
0.00015282140360258693,(1.049057717214346-1.1770177539378333e-31j),(1.5493232987292757e-05+0j),(5.556534598877196e-08+0j),(-1.0477951222968707+0.01656954572442551j),(0.29226417319824227-1.3978722860051535e-15j),(0.0006042401997556485-8.670066014505947e-14j),(-2.000907171165646+0.00029203286353518543j),(1.9910461192847095+7.101844373796304e-29j),(0.0023952657257666488+0j),(-1.004381122814066+0.0009150389364741118j),(-1.0582679136407076+0.10532873536164467j),(0.2900123909579859+1.3225258329452433e-15j),(-1.3384547010981387+1.1703862956667123e-05j),(-1.337822057402824+0.2922699356698678j),(0.3208885591782631+1.6393458151555374e-15j),(-2.000005130796779+1.047381990746006e-06j),(-2.066088578253944+0.04490706705576497j),(1.9994580543176277-3.9138506142377682e-28j)
0.00015566543592710622,(1.0391144069223843+5.2900445193002414e-33j),(1.549323056802311e-05+0j),(5.5565344652926466e-08+0j),(-1.0477731112686532+0.016570036324174114j),(0.2922634602998091+3.4931543783778613e-15j),(0.0006042401979665657+1.0551292256944399e-13j),(-2.000907483664022+0.00029203291329817777j),(1.9908811525564314+3.5886122226547363e-31j),(0.0023952657244202674+0j),(-1.0043797356650142+0.0009150406960356586j),(-1.0582679156268096+0.10532873710858359j),(0.29001238684099007+3.123187654300523e-15j),(-1.3384547136183915+1.1703863793611352e-05j),(-1.3378220048705525+0.2922699374227171j),(0.32088855478358036+2.7546584578858606e-15j),(-2.000005131916954+1.047381991386119e-06j),(-2.0660885794152963+0.044907067081007335j),(1.9994479777713028+2.69077239750413e-29j)
0.00015856239617711372,(1.02914181863735-3.2725059016372103e-32j),(1.549322805788171e-05+0j),(5.5565345496869437e-08+0j),(-1.0477506371246894+0.016570545354044675j),(0.29226272359853767-1.853239169828889e-15j),(0.0006042401977189478+5.3619342440534704e-14j),(-2.0009078079025198+0.0002920329650926076j),(1.990713172369936-5.0210500818430095e-34j),(0.0023952657230233154+0j),(-1.0043783181940713+0.0009150425216980854j),(-1.0582679176875223+0.10532873892114913j),(0.29001238258000095+5.715973034989708e-16j),(-1.3384547266089992+1.170386466472096e-05j),(-1.3378219505544415+0.292269939241415j),(0.32088855023514584+3.8066368204596512e-16j),(-2.0000051330792106+1.0473819920522529e-06j),(-2.066088580620277+0.04490706710719805j),(1.9994377140210382+7.5886583962025825e-28j)
0.00016151326935030913,(1.0191415502664536-1.8779149418770517e-31j),(1.5493225453456355e-05+0j),(5.5565345790796646e-08+0j),(-1.0477276930110317+0.01657107350638945j),(0.2922619623116631-1.939521575744812e-15j),(0.0006042401973432969-5.576858159330593e-14j),(-2.00090814432222+0.0002920330190071749j),(1.990542124545468+6.947635398761286e-29j),(0.0023952657215738637+0j),(-1.0043768698959432+0.0009150444159445863j),(-1.0582679198256488+0.10532874080180676j),(0.29001237817010694+1.8263311872234688e-15j),(-1.338454740087632+1.1703865571488677e-05j),(-1.3378218943945885+0.2922699411284351j),(0.32088854552771373+2.0336313325180326e-15j),(-2.000005134285129+1.0473819927457086e-06j),(-2.066088581870525+0.04490706713437265j),(1.9994272595942313+1.229435179627992e-28j)
0.00016451905877536624,(1.0091152271072796+1.5264560686095957e-32j),(1.5493222751203004e-05+0j),(5.556534567489543e-08+0j),(-1.0477042720782723+0.016571621499569616j),(0.2922611756311936-1.1549678719147355e-15j),(0.0006042401965927549+5.212099534977441e-14j),(-2.0009084933807766+0.00029203307513488846j),(1.9903679539579695+9.780334137593557e-29j),(0.0023952657200699834+0j),(-1.0043753902622325+0.000915046381351637j),(-1.0582679220440971+0.10532874275311432j),(0.2900123736060398+3.346349798895901e-15j),(-1.3384547540726244+1.1703866515478355e-05j),(-1.3378218363291066+0.2922699430863446j),(0.3208885406556633+3.170796253951458e-15j),(-2.0000051355363495+1.0473819934677872e-06j),(-2.06608858316774+0.04490706716256798j),(1.9994166109540497+2.9285589800357204e-28j)
0.0001675807864530767,(0.9990645011980499+1.2706635142091327e-31j),(1.549321994745098e-05+0j),(5.556534541436165e-08+0j),(-1.0476803674863286+0.01657219007893221j),(0.29226036272308786-2.109365051917344e-15j),(0.0006042401964972618-1.2421641451330709e-14j),(-2.00090885555304+0.0002920331335732537j),(1.9901906045215445+4.856008749578188e-29j),(0.0023952657185095927+0j),(-1.0043738787816103+0.0009150484205925j),(-1.0582679243458841+0.10532874477772625j),(0.2900123688824884-3.0832242802690746e-15j),(-1.3384547685829995+1.170386749832844e-05j),(-1.3378217762940603+0.292269945117806j),(0.3208885356133152-3.04961271384898e-15j),(-2.0000051368345746+1.0473819942193562e-06j),(-2.066088584513688+0.04490706719182269j),(1.999405764498245-1.1318322692047629e-27j)
0.0001706994934038408,(0.9889910506310806-1.6134787377425467e-31j),(1.549321703838563e-05+0j),(5.556534612668248e-08+0j),(-1.0476559724094068+0.01657278001782403j),(0.2922595227264214+1.89678848894259e-15j),(0.0006042401948406738+2.1841776656953402e-13j),(-2.0009092313317014+0.00029203319442454995j),(1.9900100191736905-5.460923081741335e-29j),(0.002395265716890582+0j),(-1.0043723349399936+0.000915050536440868j),(-1.058267926734141+0.10532874687839588j),(0.2900123639939055+8.695075582436829e-16j),(-1.338454783638495+1.1703868521762383e-05j),(-1.3378217142233988+0.29226994722558275j),(0.3208885303947523+8.64907339371858e-17j),(-2.0000051381815696+1.0473819950021501e-06j),(-2.0660885859101983+0.0449070672221763j),(1.9993947165579549+1.2529969020671973e-27j)
0.00017387624002162505,(0.9788965788294518-1.730497572909216e-32j),(1.5493214020051785e-05+0j),(5.55653446804652e-08+0j),(-1.0476310800411472+0.016573392118643254j),(0.29225865475261703-2.6684177988089546e-15j),(0.000604240198139358-2.175130814194816e-13j),(-2.0009096212279665+0.00029203325779607325j),(1.9898261398593093-1.5141519726762578e-30j),(0.0023952657152107593+0j),(-1.0043707582207309+0.0009150527317746317j),(-1.0582679292121164+0.10532874905798084j),(0.2900123589346072+1.3284334718456893e-15j),(-1.3384547992595908+1.1703869587582558e-05j),(-1.3378216500488875+0.2922699494125418j),(0.32088852499387677+2.116105084550882e-15j),(-2.0000051395791667+1.0473819958170365e-06j),(-2.066088587359171+0.04490706725367022j),(1.9993834633964727+6.28277565565815e-28j)
0.00017711210643450888,(0.9687828137869657+7.507239498128404e-33j),(1.5493210888348555e-05+0j),(5.5565344608582597e-08+0j),(-1.0476056835999554+0.01657402721393092j),(0.2922577578845107+1.7203626396219796e-15j),(0.0006042401970272199+1.4844888475515934e-13j),(-2.0009100257722485+0.00029203332380043495j),(1.9896389075144878-5.129141666370088e-29j),(0.00239526571346782+0j),(-1.0043691481047932+0.0009150550095797898j),(-1.05826793178318+0.10532875131944552j),(0.29001235369852285-6.039955739915831e-15j),(-1.3384548154675349+1.170387069768155e-05j),(-1.3378215837000376+0.2922699516816576j),(0.3208885194042469-6.5960041395905385e-15j),(-2.000005141029267+1.0473819966661836e-06j),(-2.0660885888625766+0.0449070672863473j),(1.9993720012080036-1.1451382738862565e-27j)
0.00018040819287193827,(0.9586515072715569-3.5729062715044114e-32j),(1.549320763901546e-05+0j),(5.556534297328046e-08+0j),(-1.0475797763345163+0.016574686167503183j),(0.2922568311754429-1.9740820681273254e-15j),(0.0006042401947651578+1.815026457866372e-13j),(-2.000910445514891+0.0002920333925558391j),(1.9894482620500493-5.785173742088025e-29j),(0.0023952657116594195+0j),(-1.0043675040709736+0.0009150573729545218j),(-1.0582679344508292+0.10532875366586603j),(0.29001234827968136+2.0272157433592263e-15j),(-1.3384548322843752+1.170387185405082e-05j),(-1.3378215151040302+0.2922699540360163j),(0.320888513619462+1.381233643055509e-15j),(-2.0000051425338428+1.047381997550459e-06j),(-2.0660885904224604+0.04490706732025196j),(1.999360326116392-1.4657098344001466e-27j)
0.00018376562003881704,(0.9485044339923512-1.44642471555494e-31j),(1.549320426763763e-05+0j),(5.556534367161508e-08+0j),(-1.0475533515294992+0.016575369875626134j),(0.29225587364845595+2.3356331345106943e-15j),(0.0006042401952049241+3.038503714562784e-14j),(-2.0009108810269174+0.0002920334641864225j),(1.9892541423348713+5.526486783477561e-29j),(0.002395265709783073+0j),(-1.0043658255960932+0.0009150598251133919j),(-1.058267937218692+0.10532875610043357j),(0.2900123426716048-3.971673215450461e-16j),(-1.3384548497329865+1.1703873058775509e-05j),(-1.3378214441856455+0.2922699564788206j),(0.320888507632597-5.079610557563968e-16j),(-2.0000051440949407+1.0473819984720308e-06j),(-2.0660885920409435+0.044907067355430264j),(1.9993484341738312+6.600182614454021e-28j)
0.00018718552949655793,(0.9383433907306622+1.3987467702301097e-32j),(1.5493200769628457e-05+0j),(5.556534497081454e-08+0j),(-1.047526402511454+0.01657607926823479j),(0.2922548842951759+2.745997514108186e-15j),(0.0006042401946606164-3.4934916841374455e-14j),(-2.0009113329008072+0.000292033538822567j),(1.9890564861789706+2.587067535134303e-29j),(0.0023952657078362416+0j),(-1.0043641121552138+0.000915062369391725j),(-1.0582679400905335+0.10532875862645974j),(0.29001233686778627-8.816772532164169e-16j),(-1.338454867837104+1.1703874314049172e-05j),(-1.3378213708671807+0.2922699590133929j),(0.32088850143671044-7.591101518254378e-16j),(-2.0000051457146837+1.0473819994317665e-06j),(-2.066088593720228+0.04490706739193018j),(1.9993363213595434-2.916894919101592e-29j)
