mass,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
0.00012024861420374123,0j,0j,0j,(-0.9561456452470396-0.013724419325995219j),(0.2874509409856394+2.126680752959159e-15j),(0.0005927035780276431+1.8624675468744083e-14j),0j,0j,0j,(-0.9956419399905637-0.000898937899002427j),(-1.055906148365111+0.10352774638065643j),(0.28972373284865566+5.213552672765958e-15j),(-0.6615690510979365-5.7852688828000445e-06j),(-0.7860475245378423-0.08266172123625304j),(0.2609298856955657+5.165282303562285e-15j),0j,0j,0j
0.00012248646137509307,0j,0j,0j,(-0.9561638392376693-0.013724115573455237j),(0.2874504813899418+3.960705353075208e-16j),(0.0005927035791807762-3.6548892060151534e-15j),0j,0j,0j,(-0.9956429868470389-0.0008989368095801385j),(-1.055906149622916+0.10352774746226567j),(0.28972373021812836+8.704297055518377e-16j),(-0.6615690472656848-5.785269277520759e-06j),(-0.7860475577048519-0.08266172015051709j),(0.2609298832232948+8.867175897170031e-16j),0j,0j,0j
0.00012476595526308696,0j,0j,0j,(-0.956182468736843-0.01372380040997212j),(0.28745000635812845-1.6979514537200054e-15j),(0.0005927035765919512+2.5344095856578444e-13j),0j,0j,0j,(-0.9956440581664503-0.0008989356792318721j),(-1.0559061509279724+0.1035277485845073j),(0.28972372749539776+9.434016991324617e-16j),(-0.661569043289465-5.785269687893016e-06j),(-0.7860475920135719-0.08266171902399355j),(0.26092988066440653+3.459260996105987e-17j),0j,0j,0j
0.0001270878709202058,0j,0j,0j,(-0.9562015425281374-0.013723473406877018j),(0.2874495153788275+4.221355729835127e-15j),(0.0005927035785019928+1.8559717990426793e-14j),0j,0j,0j,(-0.9956451544147626-0.0008989345064201772j),(-1.0559061522820552+0.103527749748908j),(0.2897237246772741+3.414237059283035e-15j),(-0.6615690391638682-5.7852701145664695e-06j),(-0.7860476275029804-0.08266171785515042j),(0.2609298780158768+3.359724251710149e-15j),0j,0j,0j
0.0001294529978227916,0j,0j,0j,(-0.9562210695185096-0.013723134119397629j),(0.2874490079240264-1.952123919589707e-15j),(0.0005927035766309617+1.3237657527876701e-13j),0j,0j,0j,(-0.9956462760631577-0.0008989332895498435j),(-1.0559061536870058+0.10352775095705136j),(0.28972372176045386+4.3010142535475525e-15j),(-0.6615690348832828-5.785270558219396e-06j),(-0.7860476642133736-0.08266171664239752j),(0.2609298752746341+3.8400346092101745e-15j),0j,0j,0j
0.00013186214013947485,0j,0j,0j,(-0.9562410587384137-0.013722782086053126j),(0.2874484834484914+4.752476440140078e-16j),(0.0005927035776341558-6.221843787113504e-14j),0j,0j,0j,(-0.995647423587967-0.0008989320269657299j),(-1.055906155144736+0.10352775221058053j),(0.28972371874143105+1.2946054399395277e-15j),(-0.6615690304418859-5.785271019564768e-06j),(-0.7860477021864094-0.08266171538408573j),(0.26092987243735755+1.5232065866528996e-15j),0j,0j,0j
0.00013431611700460153,0j,0j,0j,(-0.9562615193418706-0.013722416828026662j),(0.2874479413892884+2.05314253189159e-15j),(0.0005927035764886415+1.1784886913564333e-14j),0j,0j,0j,(-0.9956485974705965-0.0008989307169505276j),(-1.0559061566572274+0.10352775351120069j),(0.28972371561666693-7.282408798580313e-16j),(-0.6615690258336362-5.785271499345913e-06j),(-0.7860477414651519-0.0826617140785032j),(0.2609298695007428-7.732791147373941e-16j),0j,0j,0j
0.0001368157627967472,0j,0j,0j,(-0.9562824606064921-0.01372203784851403j),(0.2874473811652152+3.4958746100646086e-15j),(0.0005927035729658102+6.020292396344822e-13j),0j,0j,0j,(-0.9956497981974475-0.0008989293577224052j),(-1.0559061582265379+0.10352775486068078j),(0.2897237123825309+5.3779711916012345e-15j),(-0.6615690210522651-5.785271998338254e-06j),(-0.7860477820941201-0.08266171272387435j),(0.26092986646138466+3.2304569639174286e-15j),0j,0j,0j
0.0001393619274224142,0j,0j,0j,(-0.9563038919334594-0.01372164463204803j),(0.28744680217611823-3.1736001559141917e-15j),(0.0005927035746015746+9.286050050355007e-14j),0j,0j,0j,(-0.9956510262598315-0.0008989279474325967j),(-1.055906159854802+0.10352775626085642j),(0.2897237090351095-2.8598849993777873e-15j),(-0.6615690160912688-5.7852725173545075e-06j),(-0.786047824119335-0.08266171131835653j),(0.2609298633155737-3.2044093482212615e-15j),0j,0j,0j
0.00014195547660501016,0j,0j,0j,(-0.9563258228474554-0.013721236643797319j),(0.28744620380251706-2.462505750082823e-15j),(0.0005927035745636848+3.0254831643542344e-14j),0j,0j,0j,(-0.9956522821538797-0.0008989264841628847j),(-1.0559061615442342+0.10352775771363198j),(0.2897237055705779+3.03794128107876e-15j),(-0.6615690109438992-5.785273057246423e-06j),(-0.7860478675883708-0.08266170986003807j),(0.2609298600597501+2.939980106137763e-15j),0j,0j,0j
