mass,"(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(1, 0, 3)","(1, 0)","(2, 0, 3)","(2, 0)","(2, 1, 3)","(2, 1)"
0.0001556654359271,0.2591621973239339,0.018925684030789435,0.020726998483119555,28.96682792424183,1.441101608025494,0.49273994939596455,2.1438963137036127,1.5310894028833892,0.5301389268573078,0.03248720422633984,0.04052456705354893,1.027471609494809,0.53532476916318,1.1385491602454516,0.5385775375174271
0.0001585623961771,0.2591629749289688,0.018925685553528686,0.02072699848589211,28.966829038624642,1.4411016097837737,0.4927399495390768,2.143896308232609,1.5310894037209979,0.5301389270114326,0.03248720418831628,0.04052451366634213,1.0274716094884155,0.5353247695157948,1.1385491602383668,0.5385775379490332
0.0001615132693503,0.2591637763766994,0.018925687133270575,0.020726998488358822,28.966830187599054,1.441101611608104,0.4927399496875642,2.143896302556074,1.531089404590024,0.5301389271713459,0.03248720414886437,0.04052445921495312,1.0274716094817817,0.5353247698771114,1.1385491602310158,0.5385775383968454
0.0001645190587753,0.25916460231772565,0.018925688772145118,0.020726998489672282,28.966831372132205,1.441101613500967,0.49273994984162856,2.143896296666288,1.5310894054916473,0.5301389273372654,0.032487204107930476,0.04052440369180651,1.0274716094748986,0.5353247702473124,1.1385491602233888,0.5385775388614724
0.000167580786453,0.25916545341664,0.018925690472361707,0.02072699849339461,28.966832593213375,1.4411016154649368,0.4927399500014793,2.143896290555237,1.531089406427088,0.5301389275094165,0.032487204065458915,0.040524347072321124,1.0274716094677572,0.5353247706265832,1.1385491602154751,0.5385775393435455
0.0001706994934038,0.2591663303521501,0.018925692236212065,0.020726998491878104,28.96683385185426,1.4411016175026845,0.49273995016733374,2.14389628421461,1.5310894073976138,0.5301389276880334,0.03248720402139194,0.04052428936362358,1.027471609460347,0.5353247710151119,1.1385491602072642,0.5385775398437193
0.0001738762400216,0.2591672338171944,0.018925694066073286,0.02072699850763195,28.96683514908925,1.4411016196169817,0.49273995033941737,2.1438962776357817,1.5310894084045399,0.5301389278733587,0.032487203975669614,0.04052423050101216,1.0274716094526586,0.5353247714130895,1.1385491601987445,0.5385775403626735
0.0001771121064345,0.25916816451904773,0.01892569596441101,0.02072699850831744,28.96683648597568,1.4411016218107033,0.4927399505179641,2.143896270809804,1.5310894094492298,0.5301389280656444,0.03248720392822978,0.040524170548523884,1.0274716094446819,0.5353247718207093,1.1385491601899054,0.5385775409011128
0.0001804081928719,0.2591691231794176,0.018925697933782695,0.020726998505201846,28.966837863594115,1.4411016240868333,0.4927399507032165,2.1438962637273917,1.5310894105330985,0.530138928265152,0.032487203879007893,0.04052410945847173,1.0274716094364051,0.5353247722381672,1.1385491601807338,0.5385775414597691
0.0001837656200388,0.2591701105345305,0.018925699976841057,0.020726998511593108,28.96683928304859,1.441101626448468,0.49273995089542666,2.143896256378911,1.5310894116576153,0.5301389284721526,0.03248720382793703,0.04052404719867451,1.0274716094278173,0.5353247726656623,1.1385491601712177,0.5385775420394009
0.0001871855294965,0.2591711273352067,0.01892570209633755,0.02072699851476902,28.966840745466826,1.4411016288988185,0.49273995109485563,2.1438962487543654,1.5310894128243022,0.5301389286869275,0.03248720377494775,0.04052398378316719,1.0274716094189074,0.5353247731033955,1.1385491601613444,0.5385775426407954
0.0001906690840512,0.2591721743469238,0.01892570429512607,0.020726998508034847,28.966842252000493,1.4411016314412175,0.49273995130177467,2.1438962408433846,1.531089414034739,0.5301389289097688,0.03248720371996798,0.04052391921797323,1.027471609409662,0.5353247735515712,1.1385491601510997,0.5385775432647701
0.0001942174681489,0.2591732523498681,0.018925706576166716,0.020726998529702955,28.966843803825398,1.441101634079123,0.49273995151646494,2.1438962326352073,1.5310894152905656,0.5301389291409793,0.03248720366292297,0.04052385340654887,1.0274716094000698,0.5353247740103957,1.1385491601404703,0.538577543912172
0.0001978318882784,0.25917436213897227,0.018925708942529755,0.020726998532732004,28.966845402141704,1.4411016368161225,0.49273995173921825,2.1438962241186683,1.5310894165934823,0.5301389293808731,0.03248720360373514,0.04052378643922793,1.0274716093901173,0.5353247744800779,1.1385491601294417,0.5385775445838807
0.0002015135733815,0.2591755045239398,0.01892571139739968,0.020726998532676955,28.966847048174127,1.4411016396559384,0.49273995197033743,2.143896215282183,1.5310894179452526,0.5301389296297768,0.03248720354232399,0.040523718274265874,1.0274716093797904,0.5353247749608295,1.1385491601179987,0.5385775452808086
0.0002052637752709,0.2591766803292545,0.018925713944079443,0.020726998538934664,28.966848743172065,1.4411016426024328,0.4927399522101367,2.1438962061137317,1.5310894193477065,0.5301389298880284,0.03248720347860603,0.04052364887719662,1.0274716093690759,0.5353247754528648,1.1385491601061257,0.538577546003902
0.0002090837690555,0.259177890394175,0.01892571658599485,0.020726998533006396,28.96685048840981,1.441101645659613,0.4927399524589418,2.143896196600842,1.531089420802744,0.5301389301559789,0.03248720341249461,0.04052357828613644,1.027471609357959,0.5353247759564,1.1385491600938071,0.538577546754143
0.0002129748535745,0.25917913557271227,0.018925719326699095,0.020726998539039518,28.966852285186686,1.441101648831637,0.49273995271709115,2.143896186730575,1.5310894223123328,0.5301389304339926,0.032487203343899825,0.040523506435629374,1.0274716093464245,0.5353247764716543,1.1385491600810254,0.5385775475325508
0.0002169383518385,0.2591804167335908,0.018925722169877483,0.02072699855553003,28.966854134827138,1.4411016521228184,0.49273995298493545,2.1438961764895033,1.5310894238785169,0.5301389307224473,0.03248720327272841,0.040523433317994434,1.0274716093344565,0.535324776998849,1.1385491600677635,0.5385775483401825
0.0002209756114795,0.2591817347601917,0.018925725119352307,0.02072699854977338,28.966856038680863,1.4411016555376337,0.49273995326283887,2.1438961658636972,1.531089425503416,0.5301389310217351,0.03248720319888358,0.04052335900403669,1.0274716093220388,0.5353247775382077,1.1385491600540036,0.5385775491781345
0.0002250880052095,0.2591830905504765,0.01892572817908791,0.02072699855974732,28.966857998122915,1.4411016590807266,0.492739953551179,2.1438961548387017,1.5310894271892288,0.5301389313322629,0.03248720312226493,0.0405232833910877,1.027471609309155,0.5353247780899566,1.1385491600397268,0.538577550047545
0.0002292769312865,0.25918448501689184,0.018925731353195956,0.02072699855641499,28.96686001455374,1.4411016627569155,0.4927399538503479,2.143896143399521,1.5310894289382357,0.5301389316544525,0.03248720304276826,0.04052320655006718,1.0274716092957872,0.535324778654324,1.1385491600249138,0.5385775509495947
0.0002335438139906,0.25918591908625305,0.018925734645940846,0.020726998574682545,28.966862089399232,1.4411016665712004,0.49273995416075206,2.143896131530593,1.531089430752804,0.530138931988742,0.03248720296028549,0.04052312839010326,1.0274716092819167,0.5353247792315403,1.138549160009544,0.5385775518855086
0.0002378901041078,0.25918739369960614,0.018925738061745374,0.02072699856978527,28.966864224110786,1.441101670528769,0.4927399544828134,2.1438961192157735,1.5310894326353883,0.5301389323355856,0.03248720287470446,0.040523049004274385,1.0274716092675253,0.5353247798218381,1.1385491599935966,0.5385775528565575
0.0002423172794237,0.25918890981206766,0.018925741605196597,0.020726998578105227,28.96686642016525,1.4411016746350025,0.4927399548169696,2.1438961064383104,1.5310894345885349,0.5301389326954549,0.03248720278590881,0.04052296830061912,1.0274716092525935,0.5353247804254522,1.1385491599770508,0.5385775538640599
0.0002468268452255,0.25919046839264004,0.018925745281051846,0.02072699857787533,28.966868679064937,1.441101678895486,0.4927399551636749,2.143896093180822,1.5310894366148855,0.5301389330688387,0.03248720269377779,0.040522886340600556,1.0274716092371008,0.5353247810426193,1.138549159959883,0.5385775549093836
0.0002514203348142,0.25919207042400316,0.01892574909424507,0.020726998600401225,28.96687100233755,1.4411016833160133,0.49273995552340033,2.143896079425275,1.531089438717181,0.5301389334562446,0.03248720259818615,0.0405228030315403,1.0274716092210259,0.535324781673578,1.1385491599420703,0.5385775559939484
0.0002560993100258,0.2591937169022799,0.018925753049893298,0.020726998597161372,28.966873391536126,1.4411016879025957,0.49273995589663483,2.1438960651529566,1.5310894408982634,0.5301389338581993,0.03248720249900391,0.04052271849389713,1.0274716092043468,0.535324782318569,1.1385491599235882,0.5385775571192263
0.0002608653617622,0.25919540883677444,0.01892575715330344,0.02072699859895813,28.966875848238917,1.4411016926614715,0.4927399562838857,2.143896050344453,1.5310894431610829,0.5301389342752487,0.0324872023960962,0.04052263264414814,1.0274716091870417,0.5353247829778348,1.1385491599044124,0.5385775582867457
0.0002657201105324,0.2591971472496842,0.018925761409979255,0.020726998603095292,28.966878374049244,1.4411016975991124,0.4927399566856792,2.1438960349796186,1.531089445508698,0.5301389347079597,0.03248720228932313,0.04052254549392306,1.0274716091690865,0.5353247836516196,1.1385491598845159,0.5385775594980909
0.0002706652070033,0.2591989331757807,0.018925765825628615,0.02072699862049846,28.966880970595348,1.4411017027222326,0.49273995710256135,2.1438960190375527,1.5310894479442827,0.5301389351569205,0.0324872021785395,0.040522457019390494,1.0274716091504563,0.5353247843401688,1.1385491598638717,0.5385775607549071
0.0002757023325609,0.2592007676620626,0.018925770406171036,0.020726998624483392,28.966883639530177,1.4411017080377992,0.4927399575350986,2.14389600249657,1.531089450471129,0.530138935622741,0.03248720206359471,0.04052236727648464,1.0274716091311267,0.5353247850437303,1.1385491598424524,0.5385775620589002
0.0002808331998823,0.2592026517673756,0.018925775157745447,0.020726998625275838,28.966886382531154,1.441101713553041,0.4927399579838787,2.143895985334167,1.5310894530926515,0.5301389361060542,0.03248720194433248,0.04052227624080801,1.0274716091110705,0.5353247857625524,1.138549159820228,0.5385775634118403
0.0002860595535175,0.25920458656200157,0.0189257800867183,0.020726998637126594,28.96688920129992,1.4411017192754596,0.49273995844951163,2.1438959675269977,1.5310894558123944,0.5301389366075172,0.032487201820590665,0.040522183891917564,1.0274716090902611,0.5353247864968854,1.138549159797169,0.5385775648155641
0.0002913831704832,0.2592065731272128,0.01892578519969192,0.02072699864420454,28.966892097562006,1.4411017252128346,0.4927399589326302,2.1438959490508385,1.5310894586340307,0.5301389371278111,0.032487201692201026,0.04052209025435842,1.0274716090686702,0.5353247872469811,1.1385491597732438,0.5385775662719768
0.0002968058608665,0.2592086125547925,0.018925790503513194,0.020726998662749765,28.966895073066514,1.441101731373242,0.4927399594338906,2.1438959298805558,1.5310894615613737,0.530138937667643,0.032487201558989015,0.04052199530940019,1.0274716090462679,0.5353247880130918,1.1385491597484196,0.5385775677830559
0.0003023294684405,0.2592107059465187,0.018925796005282564,0.020726998667968864,28.96689812958571,1.441101737765058,0.4927399599539742,2.1438959099900696,1.5310894645983777,0.5301389382277464,0.032487201420773534,0.04052189910795918,1.027471609023024,0.5353247887954711,1.138549159722663,0.5385775693508517
0.0003079558712914,0.2592128544136114,0.018925801712363344,0.020726998665204225,28.966901268914636,1.4411017443969751,0.49273996049358765,2.143895889352322,1.5310894677491445,0.5301389388088824,0.03248720127736668,0.04052180165006353,1.0274716089989069,0.5353247895943737,1.1385491596959387,0.5385775709774925
0.0003136869824566,0.2592150590761408,0.01892580763239139,0.020726998680946282,28.966904492870594,1.4411017512780122,0.4927399610534641,2.1438958679392375,1.5310894710179295,0.5301389394118408,0.0324872011285735,0.0405217028834552,1.027471608973884,0.535324790410055,1.1385491596682105,0.5385775726651857
0.0003195247505759,0.25921732106239637,0.018925813773285085,0.020726998689103573,28.96690780329268,1.441101758417526,0.49273996163436434,2.143895845721686,1.531089474409147,0.5301389400374406,0.032487200974191714,0.0405216028683164,1.0274716089479208,0.5353247912427708,1.1385491596394406,0.5385775744162221
0.0003254711605531,0.2592196415082144,0.01892582014325576,0.02072699871191911,28.96691120204122,1.4411017658252254,0.49273996223707767,2.143895822669444,1.5310894779273752,0.5301389406865319,0.03248720081401146,0.04052150157247936,1.0274716089209823,0.5353247920927777,1.1385491596095898,0.5385775762329779
0.0003315282342319,0.25922202155626367,0.01892582675081839,0.020726998711534522,28.966914690997157,1.4411017735111833,0.492739962862423,2.14389579875115,1.5310894815773641,0.5301389413599967,0.032487200647815,0.04052139908391348,1.027471608893032,0.5353247929603331,1.138549159578618,0.5385775781179184
0.0003376980310825,0.25922446235528707,0.018925833604802784,0.02072699872903756,28.9669182720614,1.4411017814858516,0.49273996351125,2.1438957739342652,1.5310894853640404,0.53013894205875,0.0324872004753764,0.04052129532983282,1.0274716088640319,0.5353247938456936,1.1385491595464825,0.5385775800736017
0.0003439826489022,0.2592269650592991,0.01892584071436509,0.020726998737077618,28.966921947154155,1.4411017897600735,0.49273996418444,2.1438957481850287,1.5310894892925142,0.5301389427837411,0.032487200296461266,0.040521190383532524,1.027471608833942,0.5353247947491168,1.1385491595131396,0.5385775821026814
0.000350384224529,0.25922953082673605,0.018925848088999792,0.02072699875079503,28.966925718214135,1.4411017983451015,0.49273996488290783,2.1438957214684105,1.5310894933680876,0.530138943535955,0.03248720011082639,0.04052108421994342,1.0274716088027216,0.5353247956708598,1.1385491594785444,0.5385775842079108
0.0003569049345675,0.2592321608195597,0.01892585573855208,0.02072699875088364,28.966929587197786,1.4411018072526078,0.4927399656076024,2.143895693748064,1.5310894975962586,0.5301389443164138,0.03248719991821945,0.0405209769085512,1.0274716087703286,0.5353247966111797,1.1385491594426491,0.538577586392146
0.0003635469961293,0.2592348562023112,0.018925863673230698,0.020726998770629588,28.96693355607842,1.4411018164947067,0.4927399663595081,2.143895664986277,1.531089501982732,0.5301389451261777,0.032487199718378656,0.040520868381379735,1.0274716087367186,0.5353247975703327,1.1385491594054058,0.538577588658351
0.0003703126675869,0.2592376181411152,0.018925871903621275,0.02072699877450499,28.966937626845294,1.4411018260839636,0.49273996713964663,2.1438956351439207,1.5310895065334234,0.5301389459663468,0.03248719951103237,0.04052075874655652,1.0274716087018463,0.5353247985485751,1.1385491593667634,0.5385775910096005
0.0003772042493416,0.2592404478026321,0.018925880440700076,0.020726998794837106,28.966941801502646,1.4411018360334171,0.49273996794907765,2.143895604180395,1.531089511254471,0.5301389468380624,0.03248719929589878,0.04052064794938746,1.0274716086656637,0.535324799546162,1.1385491593266692,0.5385775934490836
0.0003842240846055,0.25924334635295737,0.018925889295848333,0.02072699881982811,28.966946082068674,1.4411018463565974,0.4927399687889008,2.1438955720535753,1.5310895161522395,0.5301389477425087,0.03248719907268547,0.04052053603611952,1.027471608628122,0.5353248005633474,1.1385491592850687,0.5385775959801099
0.000391374560198,0.25924631495646633,0.018925898480867006,0.020726998823671582,28.966950470574425,1.44110185706754,0.49273996966025696,2.1438955387197534,1.5310895212333335,0.5301389486809144,0.03248719884108909,0.040520423091948934,1.0274716085891697,0.5353248016003845,1.1385491592419057,0.5385775986061133
0.000398658107358,0.2592493547746032,0.018925908007992147,0.020726998838160395,28.966954969062648,1.441101868180809,0.4927399705643299,2.1438955041335777,1.5310895265046014,0.5301389496545542,0.032487198600794874,0.04052030907455974,1.027471608548754,0.535324802657525,1.1385491591971209,0.5385776013306555
0.00040607720257,0.25925246696461296,0.01892591788991077,0.020726998862549924,28.966959579586593,1.4411018797115145,0.49273997150234733,2.143895468247994,1.531089531973147,0.5301389506647507,0.03248719835147625,0.040520194007124345,1.0274716085068203,0.5353248037350187,1.1385491591506538,0.5385776041574319
0.0004136343684063,0.25925565267821454,0.01892592813977732,0.020726998865082984,28.966964304208695,1.4411018916753353,0.49273997247558377,2.143895431014179,1.5310895376463405,0.5301389517128761,0.032487198092794406,0.04052007799278813,1.0274716084633115,0.5353248048331138,1.1385491591024413,0.5385776070902769
0.0004213321743847,0.25925891306021404,0.018925938771230725,0.02072699888491237,28.96696914499925,1.4411019040885373,0.492739973485361,2.143895392381475,1.5310895435318246,0.5301389528003541,0.032487197824397795,0.040519960980200866,1.0274716084181679,0.5353248059520567,1.1385491590524173,0.5385776101331679
0.0004291732378422,0.2592622492470568,0.01892594979841206,0.020726998908185523,28.96697410403498,1.4411019169679984,0.4927399745330506,2.14389535229732,1.5310895496375276,0.5301389539286617,0.032487197545921685,0.04051984302505036,1.0274716083713284,0.5353248070920907,1.1385491590005141,0.5385776132902319
0.0004371602248248,0.2592656623653162,0.018925961235982832,0.02072699892657215,28.966979183397545,1.4411019303312294,0.4927399756200757,2.143895310707177,1.5310895559716728,0.5301389550993315,0.032487197256987656,0.04051972419085383,1.0274716083227295,0.5353248082534577,1.1385491589466612,0.5385776165657503
0.0004452958509942,0.2592691535301183,0.01892597309914396,0.02072699894412355,28.966984385171973,1.4411019441963993,0.49273997674791253,2.1438952675544596,1.53108956254279,0.5301389563139535,0.032487196957203104,0.04051960450413954,1.0274716082723045,0.5353248094363956,1.138549158890785,0.5385776199641645
0.000453582882551,0.2592727238435015,0.01892598540365538,0.02072699897583058,28.96698971144503,1.4411019585823592,0.49273997791809304,2.143895222780454,1.5310895693597257,0.5301389575741773,0.032487196646160676,0.040519483962966514,1.0274716082199855,0.5353248106411398,1.13854915883281,0.5385776234900832
0.0004620241371751,0.2592763743927081,0.018925998165856404,0.020726998999110867,28.966995164303498,1.441101973508667,0.49273997913220635,2.1438951763242415,1.5310895764316563,0.5301389588817145,0.03248719632343775,0.04051936267026116,1.0274716081657014,0.5353248118679227,1.138549158772657,0.5385776271482868
0.0004706224849841,0.25928010624840875,0.01892601140268678,0.02072699901465895,28.96700074583239,1.4411019889956165,0.4927399803919015,2.1438951281226126,1.5310895837680996,0.5301389602383408,0.03248719598859584,0.04051924066930312,1.0274716081093775,0.5353248131169721,1.1385491587102443,0.5385776309437356
0.0004793808495089,0.25928392046285553,0.0189260251317085,0.02072699904247033,28.96700645811306,1.4411020050642624,0.4927399816988891,2.143895078109982,1.5310895913789264,0.5301389616458987,0.032487195641180015,0.040519117950695696,1.027471608050938,0.5353248143885129,1.138549158645487,0.5385776348815752
0.0004883022086877,0.25928781806796514,0.0189260393711284,0.020726999062143987,28.96701230322127,1.4411020217364496,0.49273998305494404,2.1438950262182996,1.5310895992743767,0.5301389631062996,0.03248719528071827,0.040518994621950445,1.0274716079903028,0.5353248156827647,1.1385491585782967,0.538577638967144
0.000497389595879,0.2592918000733284,0.018926054139821576,0.020726999081559453,28.96701828322515,1.4411020390348448,0.4927399844619079,2.1438949723769594,1.5310896074650697,0.5301389646215268,0.03248719490672091,0.04051887071254034,1.02747160792739,0.5353248169999435,1.1385491585085825,0.5385776432059806
0.0005066461008921,0.2592958674641466,0.018926069457355605,0.020726999099043637,28.96702440018306,1.4411020569829631,0.4927399859216913,2.1438949165126995,1.5310896159620195,0.5301389661936375,0.03248719451867986,0.04051874627809514,1.0274716078621136,0.5353248183402599,1.1385491584362493,0.5385776476038306
0.0005160748710385,0.2593000211990918,0.018926085344015655,0.020726999127156344,28.967030656141386,1.4411020756052049,0.49273998743627645,2.143894858549505,1.5310896247766503,0.530138967824767,0.03248719411606798,0.040518621349324914,1.0274716077943853,0.5353248197039193,1.138549158361199,0.5385776521666554
0.0005256791122018,0.25930426220809016,0.01892610182083047,0.020726999151442608,28.967037053132284,1.4411020949268853,0.49273998900771987,2.143894798408505,1.5310896339208113,0.5301389695171299,0.03248719369833838,0.0405184960194542,1.0274716077241126,0.5353248210911217,1.1385491582833291,0.5385776569006393
0.0005354620899273,0.2593085913900278,0.018926118909599304,0.020726999177320318,28.967043593171216,1.4411021149742695,0.49273999063815527,2.1438947360078626,1.5310896434067904,0.5301389712730239,0.03248719326492365,0.040518370337178373,1.0274716076511998,0.5353248225020607,1.138549158202534,0.5385776618121981
0.0005454271305329,0.2593130096103763,0.01892613663291977,0.020726999222192895,28.967050278254554,1.4411021357746099,0.49273999232979654,2.1438946712626654,1.5310896532473337,0.5301389730948335,0.03248719281523509,0.04051824433193441,1.0274716075755481,0.5353248239369242,1.1385491581187037,0.538577666907988
0.0005555776222398,0.25931751769873757,0.01892615501421672,0.02072699924397354,28.967057110356954,1.4411021573561809,0.4927399940849403,2.14389460408481,1.5310896634556599,0.5301389749850318,0.03248719234866195,0.04051811816374293,1.0274716074970542,0.535324825395893,1.1385491580317242,0.5385776721949144
0.0005659170163246,0.2593221164463063,0.018926174077772136,0.020726999259748025,28.9670640914287,1.4411021797483188,0.4927399959059696,2.1438945343828806,1.5310896740454787,0.5301389769461853,0.03248719186457056,0.04051799186656155,1.0274716074156116,0.5353248268791411,1.138549157941477,0.5385776776801415
0.0005764488282925,0.2593268066032487,0.018926193848756045,0.020726999299426733,28.967071223392963,1.4411022029814604,0.49273999779535677,2.143894462062025,1.5310896850310087,0.5301389789809567,0.032487191362303484,0.040517865450138676,1.0274716073311096,0.5353248283868347,1.1385491578478397,0.538577683371101
0.0005871766390733,0.25933158887599583,0.018926214353258582,0.020726999333067556,28.967078508142908,1.441102227087186,0.4927399997556667,2.1438943870238263,1.5310896964269975,0.530138981092108,0.032487190841178654,0.0405177390517246,1.0274716072434331,0.5353248299191322,1.1385491577506848,0.5385776892755039
