mass,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
0.00012024861420374123,(2.98148321345115+1.3168536231595442e-32j),(0.009641571715587372+0j),(0.0005774011433202868+0j),(-0.4310493366878039+0.2943102003375003j),(1.2960767929212438+2.1369329592304998e-15j),(0.06021171940526633+1.1207529993510745e-15j),(-0.18645504545234548+0.06057806052956665j),(3.9929097100257342+8.865036648861982e-29j),(0.11991745603816838+0j),(-0.06629871802716658+0.027762027236443283j),(-0.9535200304913685+1.7442573805130963j),(1.290240459524988+5.215057828368095e-15j),(-0.043175413933481566+0.010864250654557824j),(-1.096132842573684+1.8548342836458764j),(1.3682179245288877+5.4746155940581054e-15j),(-0.01766875133314283+0.003627918010374574j),(-1.1035540503093229+0.7498632817694365j),(3.9995733252069208+2.0334454391300478e-27j)
0.00012248646137509307,(2.9675339564299916+5.47419994872601e-31j),(0.009641571249482735+0j),(0.0005774011432201728+0j),(-0.43101685992593997+0.2943101988660488j),(1.296076232001065+3.979798942088618e-16j),(0.06021171939488944-2.1993553910840692e-16j),(-0.1864550544667597+0.060578063458290386j),(3.9927783707221565-5.982089875020525e-30j),(0.11991745601730143+0j),(-0.06629678220453739+0.027762027236128677j),(-0.9535200245823617+1.7442573804478354j),(1.2902404565461292+8.706809990995987e-16j),(-0.04317541424855598+0.010864250747505695j),(-1.0961328007306366+1.8548342835764782j),(1.3682179213618424+9.398204510220893e-16j),(-0.017668751336206268+0.003627918011003608j),(-1.1035540505013537+0.7498632818999211j),(3.999565387896873-1.4714977539230584e-27j)
0.00012476595526308696,(2.9534515791813907-2.7562296364056627e-32j),(0.009641570765869098+0j),(0.0005774011431162976+0j),(-0.43098348581177703+0.2943101973393195j),(1.2960756518660352-1.7061368611997311e-15j),(0.06021171938389493+1.5250988665423873e-14j),(-0.1864550638198179+0.060578066497037134j),(3.992644608305717-1.1581839907962435e-29j),(0.11991745599565057+0j),(-0.06629479289691836+0.027762027235802247j),(-0.9535200184513782+1.7442573803801227j),(1.2902404534619873+9.436740597359965e-16j),(-0.04317541457546681+0.010864250843945315j),(-1.0961327574334176+1.8548342835044729j),(1.368217918082879+3.6664257789236336e-17j),(-0.017668751339384947+0.003627918011656272j),(-1.1035540507005979+0.7498632820353075j),(3.999557302984918-1.336321367453666e-27j)
0.0001270878709202058,(2.93923634037241+1.811183693356256e-32j),(0.009641570264088779+0j),(0.0005774011430085207+0j),(-0.43094919170939533+0.294310195755236j),(1.2960750518640554+4.241705850381785e-15j),(0.06021171937276396+1.1168441372194052e-15j),(-0.1864550735242414+0.06057806964994016j),(3.992508378405814-5.434581493568765e-29j),(0.11991745597318636+0j),(-0.0662927487552758+0.02776202723546356j),(-0.9535200120900782+1.7442573803098662j),(1.290240450268882+3.4152227514509974e-15j),(-0.04317541491465848+0.010864250944007866j),(-1.0961327126318197+1.8548342834297622j),(1.3682179146880529+3.560928076953808e-15j),(-0.017668751342683087+0.003627918012333455j),(-1.1035540509073276+0.7498632821757798j),(3.999549067728146+3.6601233610042127e-29j)
0.0001294529978227916,(2.9248885453478946-4.119432335296212e-31j),(0.009641569743459396+0j),(0.0005774011428966954+0j),(-0.430913954494611+0.29431019411164355j),(1.2960744313211556-1.961534630183201e-15j),(0.06021171936098299+7.96585390368178e-15j),(-0.18645508359323026+0.06057807292128799j),(3.992369635850673-5.465841312779245e-29j),(0.11991745594987825+0j),(-0.06629064840148324+0.02776202723511215j),(-0.9535200054898062+1.7442573802369705j),(1.2902404469629996+4.302255958792503e-15j),(-0.04317541526659263+0.010864251047829444j),(-1.0961326662739117+1.8548342833522455j),(1.3682179111733417+4.070002783547055e-15j),(-0.017668751346104905+0.003627918013036078j),(-1.1035540511218231+0.7498632823215293j),(3.9995406793327386+9.846338595581397e-28j)
0.00013186214013947485,(2.9104085469817425+7.797326745475583e-32j),(0.009641569203272932+0j),(0.0005774011427806677+0j),(-0.4308777505475578+0.29431019240630657j),(1.2960737895407215+4.775386963356225e-16j),(0.06021171934893665-3.74403843847032e-15j),(-0.18645509404048022+0.060578076315530215j),(3.9922283346532588-8.69715774322763e-30j),(0.11991745592569454+0j),(-0.06628849042788038+0.027762027234747536j),(-0.9535199986415923+1.7442573801613364j),(1.2902404435403056+1.2949791932614538e-15j),(-0.04317541563174776+0.010864251155551265j),(-1.0961326183059936+1.8548342832718165j),(1.3682179075344303+1.6144268681134688e-15j),(-0.0176687513496554+0.003627918013765095j),(-1.1035540513443767+0.7498632824727541j),(3.9995321349530313+4.282685746967351e-28j)
0.00013431611700460153,(2.8957967465141587-9.970494366162612e-32j),(0.009641568642794788+0j),(0.0005774011426602825+0j),(-0.43084055574527286+0.29431019063690556j),(1.296073125802813+2.0630402284368406e-15j),(0.06021171933630619+7.091638926839832e-16j),(-0.186455104880201+0.06057807983728367j),(3.9920844279969536+1.6424815800412044e-29j),(0.11991745590060232+0j),(-0.06628627339683135+0.027762027234369224j),(-0.953519991536116+1.7442573800828605j),(1.290240439996713-7.284511234114819e-16j),(-0.04317541601062058+0.010864251267319852j),(-1.0961325686725139+1.8548342831883657j),(1.3682179037669928-8.195884854504809e-16j),(-0.01766875135333923+0.0036279180145215j),(-1.103554051575291+0.74986328262966j),(3.9995234316905512+7.3782552509546075e-28j)
0.0001368157627967472,(2.881053594373591+2.587274680427803e-31j),(0.009641568061262764+0j),(0.0005774011425353748+0j),(-0.43080234545429485+0.29431018880103377j),(1.2960724393633898+3.5127273640810523e-15j),(0.060211719323060776+3.6227534656897365e-14j),(-0.18645511612713728+0.060578083491338565j),(3.991937868221003-9.351458163209113e-30j),(0.11991745587456745+0j),(-0.06628399584028444+0.0277620272339767j),(-0.953519984163715+1.744257380001437j),(1.290240436328022+5.379523814922652e-15j),(-0.04317541640372646+0.010864251383287225j),(-1.096132517316029+1.8548342831017801j),(1.3682178998665653+3.4239193583667206e-15j),(-0.017668751357161394+0.003627918015306319j),(-1.1035540518148794+0.7498632827924601j),(3.9995145665930396+2.5887961577690627e-28j)
0.0001393619274224142,(2.8661795909820245+1.2404844743727235e-31j),(0.009641567457886044+0j),(0.0005774011424057748+0j),(-0.43076309452327666+0.2943101868961942j),(1.2960717294534096-3.188899303835627e-15j),(0.060211719309636175+5.587946197250632e-15j),(-0.18645512779658668+0.0605780872826651j),(3.9917886068057116-1.0855605186530815e-28j),(0.11991745584755456+0j),(-0.06628165625933163+0.02776202723356943j),(-0.9535199765143634+1.7442573799169545j),(1.2902404325297283-2.860710649792862e-15j),(-0.04317541681160009+0.010864251503611123j),(-1.0961324641771246+1.8548342830119426j),(1.3682178958283309-3.3963118289621957e-15j),(-0.017668751361127444+0.0036279180161206226j),(-1.103554052063469+0.7498632829613763j),(3.999505536653456+1.6175740003979043e-27j)
0.00014195547660501016,(2.85117528754226-3.589115811015488e-31j),(0.009641566831844101+0j),(0.0005774011422713059+0j),(-0.43072277727562164+0.2943101849197959j),(1.296070995278233-2.474376886293128e-15j),(0.060211719295602845+1.8206058605566867e-15j),(-0.18645513990442186+0.060578091216420174j),(3.9916365943573977+1.2605293227841786e-28j),(0.1199174558195269+0j),(-0.06627925312377131+0.027762027233146865j),(-0.9535199685776564+1.7442573798292984j),(1.2902404285973952+3.0388183364429586e-15j),(-0.04317541723479623+0.010864251628455206j),(-1.0961324091943596+1.8548342829187294j),(1.3682178916475976+3.1160467113640924e-15j),(-0.01766875136524204+0.0036279180169655166j),(-1.1035540523213974+0.749863283136638j),(3.9994963388089664+1.0028207458314958e-27j)
0.00014459729217920195,(2.8360412868058216-8.351509076570377e-32j),(0.009641566182285602+0j),(0.0005774011421317848+0j),(-0.4306813675021466+0.29431018286915056j),(1.2960702360164664-2.1387269634853035e-15j),(0.060211719281267284-1.738766003081107e-14j),(-0.18645515246711186+0.06057809529795446j),(3.991481780593098-6.2964004731627e-29j),(0.1199174557904463+0j),(-0.06627678487167082+0.027762027232708417j),(-0.9535199603427995+1.7442573797383492j),(1.2902404245262271-7.385812027612029e-17j),(-0.04317541767389055+0.010864251757989284j),(-1.0961323523041833+1.8548342828220146j),(1.3682178873192474+1.0237474384621125e-15j),(-0.017668751369511515+0.0036279180178421496j),(-1.1035540525890148+0.7498632833184836j),(3.9994869699399076-1.4403386015388993e-27j)
0.00014728827239075018,(2.820778243820072-1.4565920865870054e-31j),(0.009641565508327234+0j),(0.0005774011419870231+0j),(-0.43063883845377937+0.294310180741469j),(1.2960694508193615+2.9896260179944853e-16j),(0.06021171926614474-1.925675363179626e-14j),(-0.186455165501744+0.060578099532819576j),(3.9913241143250238-5.717585889203906e-29j),(0.11991745576027324+0j),(-0.06627424990893183+0.027762027232253503j),(-0.9535199517985952+1.7442573796439835j),(1.2902404203113629+2.331995942535218e-15j),(-0.043175418129480225+0.010864251892389544j),(-1.096132293440882+1.8548342827216664j),(1.3682178828381413+3.700611089077678e-15j),(-0.017668751373941305+0.003627918018751715j),(-1.1035540528666856+0.7498632835071607j),(3.9994774268687396+8.08653851252073e-28j)
0.00015002933220192182,(2.805386866653127-3.210867110110238e-32j),(0.009641564809052513+0j),(0.0005774011418368234+0j),(-0.43059516283429633+0.2943101785338571j),(1.2960686388097877+2.190887645901798e-15j),(0.06021171925041347-1.3590672834918165e-14j),(-0.18645517902604836+0.06057810392677577j),(3.99116354344475-6.275002612845241e-29j),(0.1199174557289667+0j),(-0.0662716466088587+0.0277620272317815j),(-0.9535199429334169+1.7442573795460727j),(1.2902404159477916+3.157757903770254e-15j),(-0.04317541860218488+0.010864252031838797j),(-1.0961322325364873+1.8548342826175486j),(1.3682178781989394+4.2195218522038494e-15j),(-0.017668751378537628+0.0036279180196954505j),(-1.103554053154788+0.7498632837029258j),(3.9994677063589714-5.366773986756043e-28j)
0.00015282140360258693,(2.7898679170951306-1.3626862568220416e-31j),(0.009641564083510535+0j),(0.0005774011416809807+0j),(-0.4305503127931075+0.29431017624331235j),(1.296067799081209-1.40461108542165e-15j),(0.0602117192340509-5.21727345350872e-15j),(-0.1864551930584204+0.06057810848579966j),(3.9910000149071574+7.101866515985258e-29j),(0.11991745569648406+0j),(-0.06626897331172893+0.027762027231291765j),(-0.9535199337352134+1.7442573794444836j),(1.2902404114301764+1.3229076469004044e-15j),(-0.04317541909264766+0.010864252176526718j),(-1.0961321695207134+1.8548342825095192j),(1.368217873395968+1.7375213272495978e-15j),(-0.01766875138330637+0.003627918020674639j),(-1.1035540534537134+0.7498632839060448j),(3.99945780511407-3.9138506580018017e-28j)
0.00015566543592710622,(2.7742222113344197+6.1616458829762484e-33j),(0.00964156333071468+0j),(0.0005774011415192833+0j),(-0.43050425991809327+0.2943101738667191j),(1.2960669306969665+3.5099940188245694e-15j),(0.06021171921707148+6.3493146303921126e-15j),(-0.18645520761794687+0.06057811321609238j),(3.990833474714104+3.5886238315797496e-31j),(0.11991745566278117+0j),(-0.06626622832436652+0.027762027230783633j),(-0.9535199241914702+1.7442573793390785j),(1.2902404067532436+3.124089320340833e-15j),(-0.04317541960153548+0.010864252326650106j),(-1.0961321043208732+1.8548342823974318j),(1.3682178684236184+2.9196267045163134e-15j),(-0.0176687513882543+0.003627918021690612j),(-1.1035540537638684+0.7498632841167947j),(3.999447719776355+2.6907724287222024e-29j)
0.00015856239617711372,(2.7584506206071344-3.835847753693657e-32j),(0.009641562549641283+0j),(0.0005774011413515122+0j),(-0.4304569752285036+0.2943101714008446j),(1.2960660326890392-1.862173181298536e-15j),(0.060211719199551+3.2265817981264358e-15j),(-0.18645522272443138+0.060578118124088046j),(3.9906638678978257-5.021066934799586e-34j),(0.11991745562781217+0j),(-0.06626340991971996+0.02776202723025641j),(-0.9535199142892069+1.7442573792297136j),(1.290240401911287+5.717623239634273e-16j),(-0.04317542012954079+0.010864252482413152j),(-1.096132036861796+1.854834282281134j),(1.368217863275817+4.0346049012329414e-16j),(-0.017668751393388304+0.0036279180227447513j),(-1.1035540540856745+0.7498632843354617j),(3.999437446925861+7.588658487552915e-28j)
0.00016151326935030913,(2.7425540718187578-2.215775094161871e-31j),(0.009641561739228232+0j),(0.0005774011411774381+0j),(-0.4304084291679228+0.2943101688423351j),(1.2960651040571358-1.94887153352977e-15j),(0.0602117191813652-3.3559137819687048e-15j),(-0.18645523839842193+0.0605781232164625j),(3.9904911385040753+6.94765959426371e-29j),(0.11991745559152951+0j),(-0.06626051633644386+0.027762027229709385j),(-0.9535199040149632+1.74425737911624j),(1.2902403968986051+1.826858450069046e-15j),(-0.04317542067738145+0.010864252644027732j),(-1.0961319670657552+1.8548342821604666j),(1.36821785794651+2.1554194236179827e-15j),(-0.017668751398714932+0.003627918023838492j),(-1.10355405441957+0.7498632845623432j),(3.9994269830791884+1.2294351949835918e-28j)
0.00016451905877536624,(2.7265335481361253+1.8135728570201832e-32j),(0.009641560898373529+0j),(0.0005774011409968247+0j),(-0.43035859159730905+0.29431016618771033j),(1.2960641437676306-1.16053568873123e-15j),(0.06021171916247449+3.136417703785208e-15j),(-0.18645525466123825+0.06057812850014235j),(3.9903152295749766+9.780369477662872e-29j),(0.1199174555538838+0j),(-0.06625754577848425+0.027762027229141804j),(-0.9535198933547563+1.7442573789985034j),(1.2902403917091103+3.3473158919734354e-15j),(-0.04317542124580276+0.01086425281171366j),(-1.0961318948523544+1.8548342820352661j),(1.368217852429226+3.3606857471259523e-15j),(-0.017668751404241956+0.00362791802497332j),(-1.103554054766009+0.7498632847977478j),(3.999416324688332+2.928559017987412e-28j)
0.0001675807864530767,(2.710390089548372+1.5206229676595712e-31j),(0.009641560025933785+0j),(0.000577401140809426+0j),(-0.4303074317881161+0.2943101634333597j),(1.2960631507524405-2.1195337834412097e-15j),(0.06021171914291525-7.474810466794832e-16j),(-0.18645527153500074+0.060578133982314444j),(3.9901360831316066+4.8560269553563566e-29j),(0.11991745551482391+0j),(-0.06625449641467013+0.027762027228552904j),(-0.9535198822940915+1.7442573788763442j),(1.2902403863366412-3.0841144088607227e-15j),(-0.043175421835577876+0.01086425298569902j),(-1.09613182013847+1.854834281905363j),(1.36821784671741-3.232244887672704e-15j),(-0.01766875140997648+0.0036279180261507803j),(-1.1035540551254623+0.749863285041996j),(3.9994054681394826-1.1318322844233819e-27j)
0.0001706994934038408,(2.694124793395331-1.9455465541694788e-31j),(0.009641559120722685+0j),(0.0005774011406149878+0j),(-0.43025491841550384+0.2943101605755367j),(1.2960621239078787+1.9059324409977755e-15j),(0.06021171912252751+1.3143443353156846e-14j),(-0.1864552890426615+0.060578139670435655j),(3.989953640156291-5.460944324549615e-29j),(0.11991745547429665+0j),(-0.0662513663783093+0.027762027227941882j),(-0.9535198708179263+1.7442573787495959j),(1.2902403807747684+8.69758585566995e-16j),(-0.04317542244750905+0.010864253166220469j),(-1.0961317428381372+1.854834281770579j),(1.3682178408042356+9.167040500913026e-17j),(-0.017668751415926387+0.0036279180273724736j),(-1.1035540554984196+0.7498632852954197j),(3.9993944097518144+1.2529969195479125e-27j)
0.00017387624002162505,(2.677738814861862-2.1032562403302104e-32j),(0.009641558181509356+0j),(0.0005774011404132449+0j),(-0.43020101955164586+0.2943101576103543j),(1.2960610620935618-2.681281586499439e-15j),(0.0602117191016758-1.308900328535051e-14j),(-0.18645530720803427+0.060578145572242934j),(3.9897678405746126-1.5141580839455788e-30j),(0.11991745543224691+0j),(-0.06624815376679072+0.027762027227307903j),(-0.953519858910651+1.7442573786180857j),(1.290240375016893+1.3288169913395384e-15j),(-0.04317542308242861+0.010864253353523545j),(-1.096131662862462+1.8548342816307322j),(1.3682178346826626+2.2428322817047767e-15j),(-0.01766875142209967+0.003627918028640062j),(-1.1035540558853874+0.7498632855583636j),(3.999383145776242+6.282775746602718e-28j)
0.00017711210643450888,(2.661233367436596+9.200440205971434e-33j),(0.0096415572070167+0j),(0.0005774011402039235+0j),(-0.4301457026591415+0.29431015453377907j),(1.2960599641311403+1.7286560859318552e-15j),(0.060211719079767884+8.933016476924735e-15j),(-0.1864553260558277+0.06057815169576393j),(3.989578623237131-5.12916314579949e-29j),(0.11991745538861753+0j),(-0.06624485664119245+0.02776202722665011j),(-0.953519846556073+1.7442573784816355j),(1.2902403690559945-6.0416994785503494e-15j),(-0.04317542374119998+0.010864253547863013j),(-1.0961315801195246+1.8548342814856316j),(1.3682178283452626-6.991019076763758e-15j),(-0.017668751428505103+0.003627918029955269j),(-1.103554056286892+0.7498632858311857j),(3.9993716723941626-1.1451382910850966e-27j)
0.00018040819287193827,(2.6446097233335997-4.417036818569816e-32j),(0.009641556195919672+0j),(0.0005774011399867378+0j),(-0.43008893458454117+0.2943101513416266j),(1.2960588288030421-1.983598633568958e-15j),(0.06021171905697027+1.092204989004549e-14j),(-0.18645534561167876+0.0605781580493279j),(3.989385925900808-5.785198878920113e-29j),(0.1199174553433491+0j),(-0.06624147302589717+0.027762027225967604j),(-0.9535198337373904+1.7442573783400592j),(1.2902403628851165+2.027801001689654e-15j),(-0.043175424424719444+0.01086425374950321j),(-1.09613149451427+1.8548342813350802j),(1.368217821784628+1.4639515900407543e-15j),(-0.01766875143515101+0.0036279180313198846j),(-1.10355405670348+0.7498632861142565j),(3.9993599857161675-1.4657098572406275e-27j)
0.00018376562003881704,(2.6278692138754325-1.804556636625308e-31j),(0.009641555146843459+0j),(0.0005774011397613938+0j),(-0.43003068155199226+0.2943101480295548j),(1.29605765485131+2.346892648961024e-15j),(0.06021171903348392+1.8284410685977193e-15j),(-0.18645536590218725+0.06057816464157699j),(3.9891896852101287+5.526511698390175e-29j),(0.11991745529638011+0j),(-0.06623800090821441+0.02776202722525946j),(-0.9535198204371642+1.7442573781931645j),(1.2902403564967586-3.9728198397516443e-16j),(-0.04317542513391648+0.010864253958718404j),(-1.0961314059484057+1.8548342811788725j),(1.3682178149927702-5.383813223723166e-16j),(-0.017668751442046715+0.0036279180327357637j),(-1.1035540571357179+0.7498632864079614j),(3.9993480817807354+6.600182721169942e-28j)
0.00018718552949655793,(2.6110132298361255+1.7618722253552444e-32j),(0.009641554058361628+0j),(0.0005774011395275841+0j),(-0.42997090915701336+0.29431014459305876j),(1.2960564409761073+2.7592352945771417e-15j),(0.06021171900905506-2.1022332924811494e-15j),(-0.18645538695495256+0.060578171481478024j),(3.988989836677928+2.587079636491948e-29j),(0.11991745524764665+0j),(-0.06623443823801012+0.027762027224524713j),(-0.9535198066373087+1.744257378040751j),(1.2902403498833535-8.819317939375432e-16j),(-0.04317542586975609+0.010864254175793172j),(-1.0961313143202964+1.8548342810167973j),(1.368217807961658-8.045709857765658e-16j),(-0.017668751449201436+0.003627918034204834j),(-1.1035540575841938+0.7498632867126999j),(3.9993359565529-2.9168949680355185e-29j)
0.0001906690840512252,(2.594043221742579-3.346127702401654e-31j),(0.00964155292899418+0j),(0.0005774011392849915+0j),(-0.42990958236040727+0.2943101410274641j),(1.2960551858344926+2.120920230925162e-15j),(0.060211718983533724+2.3311862463879378e-14j),(-0.186455408798611+0.060578178578334675j),(3.9887863146659024+1.6329512127572118e-29j),(0.11991745519708243+0j),(-0.06623078292734585+0.027762027223762364j),(-0.9535197923190585+1.744257377882612j),(1.290240343037047-1.4347530138252874e-15j),(-0.04317542663323881+0.010864254401022764j),(-1.0961312195248516+1.8548342808486329j),(1.3682178006829493-3.003560537940423e-15j),(-0.017668751456624943+0.003627918035729091j),(-1.1035540580495167+0.7498632870288863j),(3.999323605922892+2.5194605559119485e-28j)
