mass,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
0.00012024861420374123,(1.1749825992545857-3.222335318773289e-17j),(1.5493077486151104e-05+0j),(5.556534363042144e-08+0j),(-1.0000323355559133+8.08588832751205e-06j),(0.28985452906374753-1.3634926521177704e-15j),(0.0006035192641684126+0j),(-2.0000051477328618+2.0811660051201558e-11j),(1.9929394855177007+8.996604669528368e-20j),(0.002390968941722095+0j),(-1.0000001679455142+2.8999699239842876e-08j),(-1.0000001679455142+2.8999699239842876e-08j),(0.2898680589522922-3.320694413888603e-15j),(-1.0000001679455142+2.8999699239842876e-08j),(-1.0000001679455142+2.8999699239842876e-08j),(0.2898680589522922-3.320694413888603e-15j),(-2.0000000184617837+2.676930641543865e-16j),(-2.0000000184617837+2.676930641543865e-16j),(1.9995734839244992-1.0139311645483309e-20j)
0.00012248646137509307,(1.1655518927617188+2.0798064650213303e-17j),(1.549307598825485e-05+0j),(5.556534361115286e-08+0j),(-1.0000334518098448+8.389647891083377e-06j),(0.28985406701992744+2.7408630920433552e-15j),(0.0006035192639591283+0j),(-2.0000053411193273+2.2404680512426617e-11j),(1.992809166560571+1.2168249813300208e-19j),(0.0023909689408929714+0j),(-1.000000173901462+3.008912161967597e-08j),(-1.000000173901462+3.008912161967597e-08j),(0.28986805632094637+2.3676807042738446e-15j),(-1.000000173901462+3.008912161967597e-08j),(-1.000000173901462+3.008912161967597e-08j),(0.28986805632094637+2.3676807042738446e-15j),(-2.0000000191553315+2.8818352611065663e-16j),(-2.0000000191553315+2.8818352611065663e-16j),(1.999565552223793+7.517485703987617e-22j)
0.00012476595526308696,(1.1560738575032872-1.129863139992365e-17j),(1.549307443409229e-05+0j),(5.5565343591160376e-08+0j),(-1.0000346062978926+8.70481866154886e-06j),(0.28985358945687567-3.0600522116230877e-15j),(0.0006035192637419813+0j),(-2.000005541770918+2.4119638108106135e-11j),(1.9926764591368753+6.420594960463884e-22j),(0.002390968940032698+0j),(-1.000000180067886+3.12194699796708e-08j),(-1.000000180067886+3.12194699796708e-08j),(0.2898680535973921+2.439454888092385e-15j),(-1.000000180067886+3.12194699796708e-08j),(-1.000000180067886+3.12194699796708e-08j),(0.2898680535973921+2.439454888092385e-15j),(-2.0000000198749337+3.102424225443308e-16j),(-2.0000000198749337+3.102424225443308e-16j),(1.9995574731186392+4.789826368518148e-22j)
0.0001270878709202058,(1.1465496926436336-1.6037730165720327e-17j),(1.5493072821550038e-05+0j),(5.556534357041687e-08+0j),(-1.0000358003173904+9.031829317675524e-06j),(0.2898530958604302-1.1587952819525071e-15j),(0.0006035192635166772+0j),(-2.000005749960578+2.5965866468987833e-11j),(1.9925413200394237+2.101190707659025e-19j),(0.002390968939140108+0j),(-1.0000001864521948+3.239228177294573e-08j),(-1.0000001864521948+3.239228177294573e-08j),(0.28986805077841726-3.584372382237078e-15j),(-1.0000001864521948+3.239228177294573e-08j),(-1.0000001864521948+3.239228177294573e-08j),(0.28986805077841726-3.584372382237078e-15j),(-2.0000000206215693+3.339898086652481e-16j),(-2.0000000206215693+3.339898086652481e-16j),(1.9995492438730458+4.355039850374784e-21j)
0.0001294529978227916,(1.1369806299205456+4.6449336849730346e-18j),(1.5493071148435317e-05+0j),(5.5565343548894114e-08+0j),(-1.0000370352091863+9.371124642086088e-06j),(0.2898525856997032-2.0122792321330962e-16j),(0.000603519263282909+0j),(-2.0000059659715057+2.795341366497185e-11j),(1.992403705298383+5.4151127502364884e-20j),(0.0023909689382139864+0j),(-1.0000001930620563+3.360915220962445e-08j),(-1.0000001930620563+3.360915220962445e-08j),(0.28986804786067966-1.908629504443482e-15j),(-1.0000001930620563+3.360915220962445e-08j),(-1.0000001930620563+3.360915220962445e-08j),(0.28986804786067966-1.908629504443482e-15j),(-2.000000021396253+3.5955492926280963e-16j),(-2.000000021396253+3.5955492926280963e-16j),(1.9995408617003565+7.732095724736063e-21j)
0.00013186214013947485,(1.127367933452448+6.276747333662093e-18j),(1.5493069412473e-05+0j),(5.556534352656278e-08+0j),(-1.0000383123590815+9.723166126213261e-06j),(0.2898520584264559+1.2108369862318114e-15j),(0.0006035192630403588+0j),(-2.0000061900975403+3.009309689157814e-11j),(1.9922635701684472-1.8455530752066696e-20j),(0.0023909689372530723+0j),(-1.0000001999054076+3.487173642657407e-08j),(-1.0000001999054076+3.487173642657407e-08j),(0.2898680448407518+1.9654416982817224e-15j),(-1.0000001999054076+3.487173642657407e-08j),(-1.0000001999054076+3.487173642657407e-08j),(0.2898680448407518+1.9654416982817224e-15j),(-2.000000022200039+3.870769221187767e-16j),(-2.000000022200039+3.870769221187767e-16j),(1.9995323237623175-3.04618382370032e-21j)
0.00013431611700460153,(1.1177128995130494+5.406019163315157e-17j),(1.549306761130255e-05+0j),(5.5565343503392556e-08+0j),(-1.0000396331993153+1.0088432597979405e-05j),(0.2898515134747246-2.5326962749261384e-15j),(0.0006035192627886969+0j),(-2.000006422643561+3.2396561342370234e-11j),(1.992120869115809+2.7740761568040237e-19j),(0.002390968936256061+0j),(-1.0000002069904625+3.618175173865421e-08j),(-1.0000002069904625+3.618175173865421e-08j),(0.2898680417150161-1.6748755160556072e-15j),(-1.0000002069904625+3.618175173865421e-08j),(-1.0000002069904625+3.618175173865421e-08j),(0.2898680417150161-1.6748755160556072e-15j),(-2.0000000230340214+4.1670557526255286e-16j),(-2.0000000230340214+4.1670557526255286e-16j),(1.999523627168123-4.172232934377048e-21j)
0.0001368157627967472,(1.1080168562728696+3.8657804585908055e-17j),(1.5493065742474753e-05+0j),(5.556534347935191e-08+0j),(-1.0000409992100991+1.0467420873054657e-05j),(0.28985095026005725-2.7478019859472624e-15j),(0.0006035192625275809+0j),(-2.0000066639259018+3.4876343587744385e-11j),(1.991975555804938+3.049895568081512e-19j),(0.0023909689352215944+0j),(-1.000000214325724+3.754097997453719e-08j),(-1.000000214325724+3.754097997453719e-08j),(0.28986803847986486-4.852888924045118e-16j),(-1.000000214325724+3.754097997453719e-08j),(-1.000000214325724+3.754097997453719e-08j),(0.28986803847986486-4.852888924045118e-16j),(-2.0000000238993327+4.486021421902605e-16j),(-2.0000000238993327+4.486021421902605e-16j),(1.9995147689734512-1.9453746760694872e-20j)
0.0001393619274224142,(1.0982811635071048-1.141957524282041e-17j),(1.5493063803448428e-05+0j),(5.556534345440814e-08+0j),(-1.0000424119211984+1.0860646430579432e-05j),(0.2898503681791218+3.184952301893418e-15j),(0.0006035192622566559+0j),(-2.0000069142727814+3.7545939805023776e-11j),(1.991827583085157+2.2358017405311187e-19j),(0.002390968934148268+0j),(-1.0000002219199922+3.895126990027725e-08j),(-1.0000002219199922+3.895126990027725e-08j),(0.28986803513146064-2.34035880952721e-15j),(-1.0000002219199922+3.895126990027725e-08j),(-1.0000002219199922+3.895126990027725e-08j),(0.28986803513146064-2.34035880952721e-15j),(-2.000000024797152+4.829402194844465e-16j),(-2.000000024797152+4.829402194844465e-16j),(1.9995057461794736-4.7458046146432754e-21j)
0.00014195547660501016,(1.08850721226932-3.4688938216567045e-17j),(1.5493061791586973e-05+0j),(5.5565343428527304e-08+0j),(-1.0000438729135677+1.1268644114270485e-05j),(0.28984976660891437-1.7034984534092246e-15j),(0.0006035192619755532+0j),(-2.0000071740247525+4.0419879231200286e-11j),(1.9916769029770187+2.5596521450347355e-19j),(0.00239096893303462+0j),(-1.0000002297823747+4.041453973392605e-08j),(-1.0000002297823747+4.041453973392605e-08j),(0.28986803166583774-4.83554168928535e-16j),(-1.0000002297823747+4.041453973392605e-08j),(-1.0000002297823747+4.041453973392605e-08j),(0.28986803166583774-4.83554168928535e-16j),(-2.0000000257286983+5.199066916108679e-16j),(-2.0000000257286983+5.199066916108679e-16j),(1.999496555731855-3.577630284971824e-21j)
