Belle_II x,Belle_II y,DUNE x,DUNE y
0.019783188827841643,1.9098793408924178e-05,0.016263395040481923,6.949538685298403e-06
0.020012497989690372,1.9096942292870706e-05,0.016451905877536626,7.030015953946437e-06
0.020244465099768037,1.9095091356233277e-05,0.016642601764859037,7.111425168017373e-06
0.020479120966650853,1.9093240598994576e-05,0.016835508029612024,7.193777119655202e-06
0.020716496756020688,1.9091390021137176e-05,0.017030650292528444,7.277082725979459e-06
0.02095662399480433,1.908953962264369e-05,0.01722805447131394,7.361353030532411e-06
0.02119953457536071,1.9087689403496708e-05,0.01742774678408919,7.446599204743143e-06
0.021445260759716676,1.90858393636789e-05,0.017629753752872058,7.532832549408481e-06
0.021693835183851845,1.9083989503172867e-05,0.01783410220710008,7.620064496191057e-06
0.021945290862033135,1.908213982196122e-05,0.018040819287193827,7.708306609134842e-06
0.022199661191199548,1.9080290320026547e-05,0.018249932448161525,7.797570586198122e-06
0.02245697995539774,1.9078440997351547e-05,0.018461469463245474,7.887868260804208e-06
0.02271728133026905,1.90765918539188e-05,0.018675458427610758,7.979211603410232e-06
0.02298059988758851,1.9074742889710913e-05,0.018891927762076665,8.071612723094002e-06
0.02324697059985648,1.9072894104710574e-05,0.01911090621689138,8.165083869159209e-06
0.023516428844943486,1.907104549890038e-05,0.019332422875550453,8.259637432759356e-06
0.023789010410788933,1.9069197072262968e-05,0.019556507158659493,8.355285948540385e-06
0.024064751500154243,1.9067348824780932e-05,0.019783188827841643,8.452042096302292e-06
0.024343688735431104,1.906550075643698e-05,0.020012497989690372,8.549918702680144e-06
0.024625859163505466,1.9063652867213714e-05,0.020244465099768037,8.648928742844415e-06
0.024911300260677886,1.9061805157093774e-05,0.020479120966650853,8.74908534222101e-06
0.025200049937640922,1.9059957626059764e-05,0.020716496756020688,8.850401778231361e-06
0.025492146544514233,1.9058110274094397e-05,0.02095662399480433,8.952891482052514e-06
0.02578762887593801,1.9056263101180286e-05,0.02119953457536071,9.056568040397608e-06
0.02608653617622548,1.9054416107300035e-05,0.021445260759716676,9.161445197317123e-06
0.026388908144575104,1.9052569292436363e-05,0.021693835183851845,9.267536856020823e-06
0.02669478494034321,1.9050722656571887e-05,0.021945290862033135,9.37485708072082e-06
0.027004207188377725,1.9048876199689258e-05,0.022199661191199548,9.483420098496106e-06
0.02731721598441376,1.9047029921771094e-05,0.02245697995539774,9.593240301178532e-06
0.027633852900531698,1.9045183822800113e-05,0.02271728133026905,9.704332247260714e-06
0.027954159990678566,1.9043337902758942e-05,0.02298059988758851,9.816710663825934e-06
0.02827817979625341,1.9041492161630236e-05,0.02324697059985648,9.930390448500564e-06
0.02860595535175742,1.9039646599396623e-05,0.023516428844943486,1.0045386671428943e-05
0.028937530190509504,1.9037801216040827e-05,0.023789010410788933,1.016171457727112e-05
0.02927294835042816,1.9035956011545484e-05,0.024064751500154243,1.0279389587223897e-05
0.029612254379880344,1.9034110985893217e-05,0.024343688735431104,1.0398427301065102e-05
0.029955493343598132,1.903226613906676e-05,0.024625859163505466,1.051884349922156e-05
0.030302710828663964,1.903042147104875e-05,0.024911300260677886,1.0640654144861147e-05
0.030653952950565267,1.902857698182186e-05,0.025200049937640922,1.076387538600892e-05
0.031009266359319266,1.9026732671368722e-05,0.025492146544514233,1.0888523557687757e-05
0.031368698245668764,1.9024888539672076e-05,0.02578762887593801,1.1014615184083943e-05
0.03173229634734976,1.902304458671456e-05,0.02608653617622548,1.1142166980737667e-05
0.032100108955431715,1.9021200812478858e-05,0.026388908144575104,1.1271195856758892e-05
0.03247218492073129,1.901935721694761e-05,0.02669478494034321,1.140171891706905e-05
0.03284857366030044,1.901751380010356e-05,0.027004207188377725,1.1533753464668513e-05
0.033229325163989715,1.9015670561929358e-05,0.02731721598441376,1.166731700293042e-05
0.03361449000108765,1.9013827502407657e-05,0.027633852900531698,1.1802427237920973e-05
0.03400411932703706,1.90119846215212e-05,0.027954159990678566,1.1939102080746803e-05
0.03439826489022924,1.9010141919252645e-05,0.02827817979625341,1.2077359649929224e-05
0.034796979038876914,1.900829939558468e-05,0.02860595535175742,1.2217218273806292e-05
0.03520031472796679,1.900645705049996e-05,0.028937530190509504,1.2358696492962438e-05
0.035608325526292776,1.9004614883981242e-05,0.02927294835042816,1.250181306268639e-05
0.0360210656235707,1.9002772896011188e-05,0.029612254379880344,1.264658695545739e-05
0.03643858983763545,1.900093108657249e-05,0.029955493343598132,1.279303736346046e-05
0.03686095362172158,1.899908945564781e-05,0.030302710828663964,1.2941183701130568e-05
0.037288213071828336,1.8997248003219917e-05,0.030653952950565267,1.3091045607726274e-05
0.03772042493416997,1.8995406729271475e-05,0.031009266359319266,1.3241720547693705e-05
0.03815764661271248,1.8993565633785147e-05,0.031368698245668764,1.339370615598037e-05
0.038599936176797675,1.899172471674371e-05,0.03173229634734976,1.3547436222250676e-05
0.0390473523688556,1.8989883978129832e-05,0.032100108955431715,1.3702930769016543e-05
0.03949995461220643,1.8988043417926218e-05,0.03247218492073129,1.3860210048603974e-05
0.039957803018952694,1.8986203036115546e-05,0.03284857366030044,1.4019294545790779e-05
0.04042095839796308,1.8984362832680587e-05,0.033229325163989715,1.418020498047469e-05
0.040889482262948626,1.8982522807604024e-05,0.03361449000108765,1.4342962310371878e-05
0.041363436840632754,1.8980682960868568e-05,0.03400411932703706,1.4507587733746683e-05
0.041842885079015825,1.8978843292456898e-05,0.03439826489022924,1.467410269217251e-05
0.04232789065573551,1.8977003802351803e-05,0.034796979038876914,1.4842528873324598e-05
0.042818517986524134,1.8975164490535962e-05,0.03520031472796679,1.5012888213804554e-05
0.043314832233764006,1.8973325356992063e-05,0.035608325526292776,1.5185202901997588e-05
0.043816899315141926,1.8971486401702893e-05,0.0360210656235707,1.535949538096238e-05
0.044324785912403984,1.8969647624651143e-05,0.03643858983763545,1.5535788351354262e-05
0.044838559480211884,1.896780902581954e-05,0.03686095362172158,1.5714104774381712e-05
0.04535828825510189,1.8965970605190772e-05,0.037288213071828336,1.5894467874797022e-05
0.04588404126454759,1.8964132362747638e-05,0.03772042493416997,1.6076901143921148e-05
0.046415888336127795,1.8962294298472828e-05,0.03815764661271248,1.626142834270344e-05
0.0469539001068006,1.8960456412349048e-05,0.038599936176797675,1.64480735048162e-05
0.04749814803228502,1.8958618704359095e-05,0.0390473523688556,1.663686093978504e-05
0.04804870439655132,1.895678117448567e-05,0.03949995461220643,1.6827815236155133e-05
0.048605642321421366,1.8954943822711505e-05,0.039957803018952694,1.7020961264693586e-05
0.04916903577628029,1.895310664901931e-05,0.04042095839796308,1.7216324181628816e-05
0.04973895958790065,1.8951269653391893e-05,0.040889482262948626,1.7413929431927005e-05
0.05031548945038054,1.8949432835811956e-05,0.041363436840632754,1.7613802752606127e-05
0.05089870193519682,1.8947596196262244e-05,0.041842885079015825,1.7815970176088177e-05
0.05148867450137495,1.894575973472547e-05,0.04232789065573551,1.8020458033589586e-05
0.05208548550577663,1.8943923451184452e-05,0.042818517986524134,1.822729295855082e-05
0.052689214213506745,1.8942087345621895e-05,0.043314832233764006,1.8436501890105194e-05
0.0532999408084409,1.894025141802052e-05,0.043816899315141926,1.864811207658767e-05
0.053917746403875026,1.8938415668363144e-05,0.044324785912403984,1.8862151079083624e-05
0.05454271305329834,1.893658009663249e-05,0.044838559480211884,1.907864677501864e-05
0.05517492376129126,1.8934744702811308e-05,0.04535828825510189,1.9297627361789375e-05
0.05581446249454964,1.8932909486882325e-05,0.04588404126454759,1.9519121360436085e-05
0.0564614141930367,1.8931074448828364e-05,0.046415888336127795,1.9743157619357457e-05
0.05711586478126432,1.8929239588632152e-05,0.0469539001068006,1.9969765318067774e-05
0.05777790117970504,1.892740490627645e-05,0.04749814803228502,2.019897397099748e-05
0.05844761131633634,1.8925570401743988e-05,0.04804870439655132,2.043081343133738e-05
0.05912508413831878,1.89237360750176e-05,0.048605642321421366,2.0665313894926642e-05
0.05981040962380941,1.8921901926080012e-05,0.04916903577628029,2.0902505904185803e-05
0.06050367879391221,1.892006795491397e-05,0.04973895958790065,2.114242035209466e-05
0.061204983724766994,1.8918234161502296e-05,0.05031548945038054,2.138508848621607e-05
0.061914417559778445,1.891640054582774e-05,0.05089870193519682,2.163054191276556e-05
0.0626320745219869,1.891456710787307e-05,0.05148867450137495,2.1878812600727968e-05
0.0633580499265825,1.8912733847621032e-05,0.05208548550577663,2.2129932886021353e-05
0.06409244019356454,1.8910900765054465e-05,0.052689214213506745,2.2383935475708337e-05
0.06483534286054723,1.890906786015611e-05,0.0532999408084409,2.2640853452256183e-05
0.06558685659571432,1.890723513290876e-05,0.053917746403875026,2.290072027784553e-05
0.06634708121092348,1.8905402583295147e-05,0.05454271305329834,2.3163569798728818e-05
0.06711611767496284,1.8903570211298133e-05,0.05517492376129126,2.3429436249638334e-05
0.0678940681269611,1.8901738016900462e-05,0.05581446249454964,2.3698354258245283e-05
0.06868103588995304,1.889990600008489e-05,0.0564614141930367,2.3970358849669783e-05
0.06947712548460236,1.8898074160834277e-05,0.05711586478126432,2.4245485451042685e-05
0.07028244264308349,1.889624249913137e-05,0.05777790117970504,2.4523769896119922e-05
0.07109709432312435,1.8894411014958968e-05,0.05844761131633634,2.4805248429949407e-05
0.0719211887222119,1.8892579708299825e-05,0.05912508413831878,2.5089957713591923e-05
0.07275483529196229,1.8890748579136806e-05,0.05981040962380941,2.5377934828895955e-05
0.07359814475265768,1.8890223110113538e-05,0.06050367879391221,2.5669217283327565e-05
0.07445122910795139,1.889417667382516e-05,0.061204983724766994,2.5963843014855272e-05
0.07531420165974372,1.8898131064984177e-05,0.061914417559778445,2.626185039689145e-05
0.07618717702322995,1.8902086283763774e-05,0.0626320745219869,2.6563278243290167e-05
0.07707027114212299,1.8906042330337167e-05,0.0633580499265825,2.6868165813402662e-05
0.07796360130405233,1.8909999204877603e-05,0.06409244019356454,2.7176552817190386e-05
0.07886728615614153,1.8913956907558366e-05,0.06483534286054723,2.748847942039715e-05
0.07978144572076624,1.8917915438552784e-05,0.06558685659571432,2.7803986249780653e-05
0.08070620141149504,1.892187479803421e-05,0.06634708121092348,2.812311439840358e-05
0.08164167604921468,1.8925834986176046e-05,0.06711611767496284,2.8445905430985968e-05
0.08258799387844268,1.892979600315172e-05,0.0678940681269611,2.877240138931869e-05
0.08354528058382867,1.89337578491347e-05,0.06868103588995304,2.910264479773936e-05
0.08451366330684718,1.893772052429849e-05,0.06947712548460236,2.9436678668670596e-05
0.0854932706626838,1.894168402881663e-05,0.07028244264308349,2.9774546508222377e-05
0.08648423275731722,1.8945648362862702e-05,0.07109709432312435,3.011629232185835e-05
0.0874866812047991,1.8949613526610312e-05,0.0719211887222119,3.0461960620127533e-05
0.08850074914473434,1.895357952023311e-05,0.07275483529196229,3.081159642446125e-05
0.08952657125996397,1.895754634390479e-05,0.07359814475265768,3.1165245273037155e-05
0.09056428379445289,1.8961513997799066e-05,0.07445122910795139,3.1522953226710185e-05
0.09161402457138516,1.8965482482089697e-05,0.07531420165974372,3.1884766875012015e-05
0.09267593301146879,1.8969451796950486e-05,0.07618717702322995,3.225073334221873e-05
0.09375015015145284,1.8973421942555253e-05,0.07707027114212299,3.2620900293488654e-05
0.09483681866285923,1.8977392919077874e-05,0.07796360130405233,3.299531594107071e-05
0.09593608287093142,1.8981364726692248e-05,0.07886728615614153,3.337402905058339e-05
0.09704808877380301,1.898533736557232e-05,0.07978144572076624,3.375708894736652e-05
0.09817298406188836,1.898931083589206e-05,0.08070620141149504,3.4144545522905485e-05
0.09931091813749796,1.899328513782549e-05,0.08164167604921468,3.453644924132932e-05
0.10046204213468131,1.8997260271546653e-05,0.08258799387844268,3.493285114598362e-05
0.10162650893929952,1.9001236237229638e-05,0.08354528058382867,3.533380286607829e-05
0.10280447320933098,1.9005213035048534e-05,0.08451366330684718,3.57393566234122e-05
0.10399609139541204,1.900919066517757e-05,0.0854932706626838,3.61495652391747e-05
0.1052015217616159,1.90131691277909e-05,0.08648423275731722,3.656448214082554e-05
0.10642092440647247,1.901714842306276e-05,0.0874866812047991,3.69841613690531e-05
0.10765446128423159,1.9021128551167422e-05,0.08850074914473434,3.740865758481319e-05
0.10890229622637305,1.9025109512279187e-05,0.08952657125996397,3.783802607644819e-05
0.1101645949633657,1.9029091306572397e-05,0.09056428379445289,3.8272322766888326e-05
0.11144152514667881,1.903307393422143e-05,0.09161402457138516,3.871160422093495e-05
0.11273325637104871,1.90370573954007e-05,0.09267593301146879,3.915592765262806e-05
0.11403996019700331,1.9041041690284657e-05,0.09375015015145284,3.9605350932697945e-05
0.11536181017364786,1.904502681904779e-05,0.09483681866285923,4.005993259610288e-05
0.11669898186171475,1.9049012781864624e-05,0.09593608287093142,4.051973184965251e-05
0.11805165285688056,1.9052999578909715e-05,0.09704808877380301,4.098480857971948e-05
0.11942000281335324,1.9056987210357663e-05,0.09817298406188836,4.1455223360039484e-05
0.12080421346773289,1.9060975676383104e-05,0.09931091813749796,4.193103745960024e-05
0.12220446866314887,1.90649649771607e-05,0.10046204213468131,4.2412312850621785e-05
0.12362095437367691,1.9068955112865165e-05,0.10162650893929952,4.2899112216627873e-05
0.12505385872903912,1.907294608367124e-05,0.10280447320933098,4.339149896061015e-05
0.1265033720395904,1.9076937889753706e-05,0.10399609139541204,4.388953721328633e-05
0.12796968682159415,1.9080930531287373e-05,0.1052015217616159,4.4393291841452406e-05
0.1294529978227916,1.9084924008447104e-05,0.10642092440647247,4.490282845643155e-05
0.13095350204826678,1.908891832140778e-05,0.10765446128423159,4.541821342261943e-05
0.13247139878661174,1.9092913470344328e-05,0.10890229622637305,4.5939513866128165e-05
0.13400688963639507,1.9096909455431714e-05,0.1101645949633657,4.6466797683528645e-05
0.1355601785329369,1.9100906276844938e-05,0.11144152514667881,4.7000133550694e-05
0.13713147177539456,1.9104903934759034e-05,0.11273325637104871,4.7539590931744144e-05
0.1387209780541621,1.9108902429349073e-05,0.11403996019700331,4.8085240088093386e-05
0.1403289084785873,1.9112901760790164e-05,0.11536181017364786,4.863715208760113e-05
0.14195547660501015,1.9116901929257457e-05,0.11669898186171475,4.919539881382838e-05
0.14360089846512605,1.912090293492613e-05,0.11805165285688056,4.9760052975400086e-05
