Belle_II x,Belle_II y,LHCbD x,LHCbD y,STAR x,STAR y,HPS x,HPS y,LHCb_mumu_1 x,LHCb_mumu_1 y,LHCb_mumu_2 x,LHCb_mumu_2 y
0.024911300260677886,8.826761670539262e-05,0.0034716868189265592,0.0003600831628394612,0.012621213145225473,0.0005705513563653437,0.0469539001068006,1.122674589371927e-05,0.26146732118010924,3.813803178525642e-05,0.26146732118010924,1.3394037130003721e-06
0.025200049937640922,8.711138715640416e-05,0.003511927530450728,0.00034593044189360655,0.012767507043192657,0.0005639328936806554,0.04749814803228502,1.103508754115228e-05,0.26449801824277197,3.830677889089148e-05,0.26449801824277197,1.34212776987459e-06
0.025492146544514233,8.597030321596223e-05,0.0035526346765781393,0.0003360830856564218,0.01291549665014884,0.0005573912059397467,0.04804870439655132,1.0846701100540582e-05,0.26756384445520454,3.8476272641917834e-05,0.26756384445520454,1.3448573668901276e-06
0.02578762887593801,8.484416648967493e-05,0.003593813663804626,0.00032651604711643364,0.013065201621247212,0.0005509254025442616,0.048605642321421366,1.0661530715159438e-05,0.27066520700332414,3.8646516341973215e-05,0.27066520700332414,1.3475925153144314e-06
0.02608653617622548,8.373278118194574e-05,0.0036354699612933176,0.0003172213466688164,0.013216641839466052,0.0005445346032268877,0.04916903577628029,1.0479521481846961e-05,0.27380251779278575,3.881751330931304e-05,0.27380251779278575,1.3376256590552385e-06
0.026388908144575104,8.26359540619309e-05,0.0036776091016010306,0.0003081912318584857,0.013369837418249465,0.0005382179379315182,0.04973895958790065,1.0284522854763896e-05,0.27697619350368907,3.898926687687475e-05,0.27697619350368907,1.304682306343352e-06
0.02669478494034321,8.155349442994426e-05,0.0037202366814130658,0.00029941817091399414,0.013524808704178755,0.0005319745466947984,0.05031548945038054,1.0091619044500979e-05,0.28018665564591955,3.9161780392342836e-05,0.28018665564591955,1.2725502901070702e-06
0.027004207188377725,8.048521408430074e-05,0.003763358362286533,0.000290894846465482,0.013681576279674718,0.0005258035795290504,0.05089870193519682,9.90233347501983e-06,0.2834343306151309,3.9335057218214096e-05,0.2834343306151309,1.2412096285648715e-06
0.02731721598441376,8.08360438033874e-05,0.003806979871402284,0.00028261414944146017,0.013840160965731315,0.0005197041963065514,0.05148867450137495,9.716598280028209e-06,0.28671964974937697,3.950910073186316e-05,0.28671964974937697,1.2106408320511402e-06
0.027633852900531698,8.309003079364028e-05,0.003851107002325569,0.0002745691731393303,0.014000583824680975,0.0005136755666451606,0.05208548550577663,9.534346866182274e-06,0.2900430493863992,3.968391432560835e-05,0.2900430493863992,1.2388249131583284e-06
0.027954159990678566,8.54068666952598e-05,0.0038957456157755013,0.00026675320746469386,0.014162866162991988,0.0005077168697952658,0.052689214213506745,9.355513889210207e-06,0.2934049709215787,3.9859501406777743e-05,0.2934049709215787,1.2701918990999584e-06
0.02827817979625341,8.77883039521051e-05,0.003940901640403447,0.00025915973333464156,0.014327029534098309,0.0005018272945280474,0.0532999408084409,9.180035230483678e-06,0.29680586086656024,4.0035865397775656e-05,0.29680586086656024,1.3023530955846721e-06
0.02860595535175742,9.023614387219907e-05,0.003986581073580439,0.00025178241724037044,0.014493095741262165,0.0004960060390250367,0.053917746403875026,9.063131046743535e-06,0.30024617090855493,4.02130097361493e-05,0.30024617090855493,1.335328611984399e-06
0.028937530190509504,9.275223799022915e-05,0.004032789982193705,0.0002463607217895067,0.014661086840469845,0.0004902523107689506,0.05454271305329834,9.01404826797282e-06,0.30372635797033115,4.0390937874655804e-05,0.30372635797033115,1.3691390668393866e-06
0.02927294835042816,9.398667286019233e-05,0.004079534503452449,0.00024201378859535673,0.014831025143361045,0.0004845653264358013,0.05517492376129126,8.965231304532309e-06,0.30724688427090036,4.05696532813295e-05,0.30724688427090036,1.4038056007502999e-06
0.029612254379880344,8.8301796138311e-05,0.004126820845702952,0.00023774355524222547,0.015002933220192183,0.00047894431178825117,0.05581446249454964,8.916678716858234e-06,0.3108082173869064,4.074915943954954e-05,0.3108082173869064,1.409319195319228e-06
0.029955493343598132,8.581934866354412e-05,0.004174655289253135,0.00023354866839309273,0.015176833902834053,0.0004733885015702053,0.0564614141930367,8.868389073183013e-06,0.3144108303147265,4.092945984810777e-05,0.3144108303147265,1.4013914941867215e-06
0.030302710828663964,8.370576998522807e-05,0.0042230441872066725,0.0002294277985900124,0.015352750287804227,0.0004678971394026309,0.05711586478126432,8.820360949493014e-06,0.318055201533292,4.111055802127693e-05,0.318055201533292,1.39350838795185e-06
0.030653952950565267,8.16442450092414e-05,0.004271993966306777,0.0002253796398327748,0.015530705739334601,0.000462469477680579,0.05777790117970504,8.772592929486576e-06,0.32174181506763716,4.1292457488879174e-05,0.32174181506763716,1.385669625759428e-06
0.031009266359319266,7.963349174501804e-05,0.004321511127789762,0.0002214029091650037,0.015710723892474503,0.0004571047774714071,0.05844761131633634,8.725083604532235e-06,0.3254711605531848,4.1475161796354836e-05,0.3254711605531848,1.377874958165391e-06
0.031368698245668764,7.767225977515066e-05,0.004371602248248502,0.00021749634626755884,0.01589282865622978,0.0004518023084141781,0.05912508413831878,8.636255901294634e-06,0.3292437333007769,4.165867450483155e-05,0.3292437333007769,1.3701241371288367e-06
0.03173229634734976,7.575932947780011e-05,0.004422273980505897,0.00021365871305911022,0.016077044216738237,0.00044656134862022616,0.05981040962380941,8.500650955027937e-06,0.33306003436245885,4.184299919119368e-05,0.33306003436245885,1.3624169160041528e-06
0.032100108955431715,7.391112997965111e-05,0.004473533054498463,0.00020988879330376242,0.016263395040481923,0.00044138118457487987,0.06050367879391221,8.367175253385549e-06,0.3369205705980267,4.2028139448152005e-05,0.3369205705980267,1.3547530495331469e-06
0.03247218492073129,7.553066381531705e-05,0.004525386278170167,0.00020618539222560007,0.016451905877536626,0.00043626111104032186,0.061204983724766994,8.235795363349009e-06,0.34082585474234517,4.2214098884313755e-05,0.34082585474234517,1.347132293837261e-06
0.03284857366030044,7.718568472641519e-05,0.004577840538376616,0.00020254733613003437,0.016642601764859037,0.00043120043095957447,0.061914417559778445,8.106478376859176e-06,0.3447764054734464,4.248934261815612e-05,0.3447764054734464,1.3395544064098022e-06
0.033229325163989715,7.887697030245603e-05,0.004630902801799737,0.00019897347203183416,0.016835508029612024,0.00042619845536160566,0.0626320745219869,7.979191902573328e-06,0.34877274748141773,4.299636378804729e-05,0.34877274748141773,1.3320191461082185e-06
0.03361449000108765,8.060531517141981e-05,0.004684580115873045,0.0001957088678076787,0.017030650292528444,0.00042125450326752534,0.0633580499265825,7.900264200125938e-06,0.3528154115380883,4.350943519197075e-05,0.3528154115380883,1.3245262731464428e-06
0.03400411932703706,8.237153137310111e-05,0.004738879609717651,0.00019277072019553706,0.01722805447131394,0.0004163679015978801,0.06409244019356454,7.91385688632505e-06,0.356904934567523,4.4028629026777476e-05,0.356904934567523,1.3170755490872427e-06
0.03439826489022924,8.417644874063539e-05,0.004793808495089107,0.00018987668254881213,0.01742774678408919,0.0004115379850810171,0.06483534286054723,7.927472959225333e-06,0.3610418597173337,4.45540183508364e-05,0.3610418597173337,1.3096667368346523e-06
0.034796979038876914,8.602091529038497e-05,0.004849374067335233,0.00018702609265126938,0.017629753752872058,0.00040676409616251165,0.06558685659571432,7.94111245906445e-06,0.36522673643081754,4.508567709431476e-05,0.36522673643081754,1.3318370384922307e-06
0.03520031472796679,8.790579762036797e-05,0.004905583706365045,0.0001842182982284251,0.01783410220710008,0.00040204558491564876,0.06634708121092348,7.954775426149298e-06,0.36946012051993027,4.562368006958148e-05,0.36946012051993027,1.3581663680069486e-06
0.035608325526292776,8.983198131741852e-05,0.004962444877628913,0.000181452656798296,0.018040819287193827,0.0003973818089529394,0.06711611767496284,7.968461900856085e-06,0.3737425742391064,4.6168102981733935e-05,0.3737425742391064,1.3850162068427461e-06
0.0360210656235707,8.911505223586806e-05,0.005019965133110079,0.00017872853552438126,0.018249932448161525,0.0003927721333386638,0.0678940681269611,8.029338773243931e-06,0.3780746663599349,4.6719022439251084e-05,0.3780746663599349,1.4123968450434034e-06
0.03643858983763545,8.664942217980924e-05,0.0050781521123276704,0.00017604531107085966,0.018461469463245474,0.0003882159305024322,0.06868103588995304,8.107301268947974e-06,0.3824569722466999,4.727651596477339e-05,0.3824569722466999,1.440318776078446e-06
0.03686095362172158,8.425201103201351e-05,0.005137013543351339,0.00017340236945995725,0.018675458427610758,0.00038371258015374484,0.06947712548460236,8.186020757339452e-06,0.38689007393279756,4.784066200601139e-05,0.38689007393279756,1.4687927008647245e-06
0.037288213071828336,8.192093131571494e-05,0.005196557243827658,0.0001707991059314536,0.018891927762076665,0.00037926146919754365,0.07028244264308349,8.265504588592634e-06,0.3913745601980384,4.841153994678442e-05,0.3913745601980384,1.4978295318674576e-06
0.03772042493416997,7.96543477767441e-05,0.005256791122018419,0.0001682349248043029,0.01911090621689138,0.0003748619916507461,0.07109709432312435,8.345760184249805e-06,0.39591102664684585,4.910617334975127e-05,0.39591102664684585,1.5274403972823913e-06
0.03815764661271248,7.745047593863666e-05,0.0053177231778509665,0.00016570923934032956,0.019332422875550453,0.0003705135485597443,0.0719211887222119,8.433817713846668e-06,0.40050007578736113,5.0019765925373326e-05,0.40050007578736113,1.5576366453005935e-06
0.038599936176797675,7.530758069771907e-05,0.0053793615039806975,0.00016322147160996773,0.019556507158659493,0.00036621554791886266,0.07275483529196229,8.563810919299413e-06,0.40514231711146476,5.095035537404192e-05,0.40514231711146476,1.5884298484576042e-06
0.0390473523688556,7.322397495706479e-05,0.005441714286865887,0.00016077105236002176,0.019783188827841643,0.00036196740458976006,0.07359814475265768,8.69580775276943e-06,0.40983836717572614,5.189825791296498e-05,0.40983836717572614,1.619831808068519e-06
0.03949995461220643,7.119801829824603e-05,0.005504789807854967,0.00015835742088340783,0.020012497989690372,0.0003577685402217697,0.07445122910795139,8.859542048340069e-06,0.4145888496832911,5.286379564239262e-05,0.4145888496832911,1.6518545587507947e-06
0.039957803018952694,6.92281156898367e-05,0.005568596444286409,0.00015598002489085262,0.020244465099768037,0.00035361838317316045,0.07531420165974372,9.135875616911917e-06,0.41939439556671865,5.3847296655067964e-05,0.41939439556671865,1.684510373036437e-06
0.04042095839796308,6.88641750337721e-05,0.005633142670601352,0.0001536383203845182,0.020479120966650853,0.0003495163684333113,0.07618717702322995,9.420828168350278e-06,0.4242556430717777,5.484909514771375e-05,0.4242556430717777,1.7178117660753686e-06
0.040889482262948626,6.973173171822509e-05,0.005698437059469136,0.00015133177153352377,0.020716496756020688,0.00034546193754579206,0.07707027114212299,9.714668533061941e-06,0.4291732378422157,5.586953153459397e-05,0.4291732378422157,2.400429514989407e-06
0.041363436840632754,7.061021795495078e-05,0.005764488282925874,0.00014964881174931786,0.02095662399480433,0.0003414545385323311,0.07796360130405233,1.0017673926409193e-05,0.43414783300550924,5.690895256318733e-05,0.40514231711146476,5.277092806422e-06
0.041842885079015825,7.149977143537015e-05,0.005831305113526219,0.00014804329247674117,0.02119953457536071,0.00033749362581767157,0.07886728615614153,1.0330130210240774e-05,0.4391800892596086,5.796771143201332e-05,0.43414783300550924,6.57238329375e-06
0.04232789065573551,7.24005315855528e-05,0.005898896425508494,0.00014645499814637736,0.021445260759716676,0.00033357866015529166,0.07978144572076624,1.0652332162580118e-05,0.4442706749606883,5.904616791064977e-05,0.4291732378422157,1.1896921976998217e-05
0.042818517986524134,7.331263958806924e-05,0.00596727119597331,0.00014488374395905325,0.021693835183851845,0.0003297091085539939,0.07531420165974372,1.9178051314311637e-05,0.4494202662119142,6.014468846198429e-05,0.4242556430717777,1.2350562516962649e-05
0.043314832233764006,7.423623840412039e-05,0.006036438506075864,0.00014332934709822826,0.021945290862033135,0.00032588444420533975,0.07445122910795139,1.9920840707931645e-05,0.4546295469532399,6.167181777195546e-05,0.41939439556671865,1.2821500786532864e-05
0.043816899315141926,7.517147279594393e-05,0.0061064075422320365,0.0001417916267087238,0.022199661191199548,0.00032210414641193247,0.07359814475265768,2.0692399243641803e-05,0.45989920905224385,6.376186750610268e-05,0.4145888496832911,1.3304081524695259e-05
0.044324785912403984,7.611848934950497e-05,0.006177187597338488,0.00014027040387568052,0.02245697995539774,0.00031836770051652446,0.07275483529196229,2.1493841185517227e-05,0.46522995239601894,6.592274874885516e-05,0.40983836717572614,1.3576297646717705e-05
0.044838559480211884,7.522210320922229e-05,0.006248788072006888,0.00013876550160374124,0.02271728133026905,0.0003146745978319526,0.0719211887222119,2.2326323954443853e-05,0.4706224849841282,6.81568619706557e-05,0.40514231711146476,1.3854083609615757e-05
0.04535828825510189,7.382896957527518e-05,0.0063212184758124484,0.00013727674479645843,0.02298059988758851,0.0003110243355718862,0.07109709432312435,2.3191049799634846e-05,0.4760775230226368,7.046668899357275e-05,0.40050007578736113,1.4137553378452008e-05
0.04588404126454759,7.246163715186649e-05,0.006394488428556943,0.00013580396023592006,0.02324697059985648,0.00030741641678237345,0.07028244264308349,2.40892675348866e-05,0.4815957910192351,7.285479574829587e-05,0.39591102664684585,1.44268232501394e-05
0.046415888336127795,7.111962809361987e-05,0.006468607661546328,0.00013434697656259636,0.023516428844943486,0.0003038503502741866,0.06947712548460236,2.5022274342081596e-05,0.4871780218794631,7.532383512456539e-05,0.3913745601980384,1.472201190115346e-05
0.0469539001068006,6.980247340498475e-05,0.006543586018883236,0.00013290562425540277,0.023789010410788933,0.0003003256505559522,0.06868103588995304,2.5482456126143326e-05,0.4928249570040513,7.7876549918204e-05,0.38689007393279756,1.5023240436220765e-05
0.04749814803228502,6.915108757863956e-05,0.006619433458774394,0.0001314797356119745,0.024064751500154243,0.0002968418377680521,0.0678940681269611,2.5907744133916295e-05,0.4985373463873894,8.051577587802097e-05,0.3824569722466999,1.5330632438003654e-05
0.04804870439655132,6.87044362198254e-05,0.006696160054853222,0.0001300691447291553,0.024343688735431104,0.00029339843761729613,0.06711611767496284,2.6340129961799747e-05,0.5043159487171359,8.324444485597751e-05,0.3780746663599349,1.5644314017801407e-05
0.048605642321421366,6.82606698111012e-05,0.006773775997517752,0.000128673687483694,0.024625859163505466,0.0002899949813123522,0.06634708121092348,2.6779732068460236e-05,0.5101615314749833,8.606558806410891e-05,0.3737425742391064,1.5964413867289098e-05
0.04916903577628029,6.781976971838724e-05,0.006852291595284064,0.0001272932015131495,0.024911300260677886,0.0002866310054999207,0.06558685659571432,2.7226670889573564e-05,0.5160748710385907,0.00011887105229037856,0.36946012051993027,1.629106331131481e-05
0.04973895958790065,6.738171742796255e-05,0.006931717276155407,0.00012592752619699864,0.025200049937640922,0.0002833060522016568,0.06483534286054723,2.7681068870819913e-05,0.5220567527846975,0.0007864418838486086,0.36522673643081754,1.679402470147515e-05
0.05031548945038054,6.694649454568758e-05,0.007012063589007184,0.00012457650263794848,0.025492146544514233,0.0002800196687518164,0.06409244019356454,2.8143050501429673e-05,0.5281079711934331,0.003098134150094436,0.3610418597173337,1.7313884660131678e-05
0.05089870193519682,6.651408279623141e-05,0.007093341204987997,0.0001232447052493895,0.02578762887593801,0.0002767714077356315,0.0633580499265825,2.8612742348289326e-05,0.5342293299538352,0.0030982396940576083,0.356904934567523,1.784983691241158e-05
0.05148867450137495,6.608446402230498e-05,0.007175560918936928,0.00012197321648584488,0.02608653617622548,0.0002735608269283992,0.0626320745219869,2.9090273090616094e-05,0.5404216420705915,0.0030983452416163404,0.3528154115380883,1.8402379596149386e-05
0.05208548550577663,6.565762018389823e-05,0.007258733650817253,0.00012071484539475992,0.026388908144575104,0.0002703874892352736,0.061914417559778445,2.95757735552117e-05,0.546685729972018,0.0030984507927707557,0.34877274748141773,1.8972026269063687e-05
0.052689214213506745,6.523353335752269e-05,0.007342870447166765,0.00011946945664396631,0.02669478494034321,0.00026725096263176024,0.061204983724766994,3.006937675230457e-05,0.55302242561929,0.001204989749589667,0.3447764054734464,1.9342556884396505e-05
0.0532999408084409,6.481218573545898e-05,0.007427982482564918,0.00011823691629748916,0.027004207188377725,0.00026415082010490114,0.06050367879391221,3.0571217911989433e-05,0.5594325706169377,0.0001898876719384456,0.34082585474234517,1.9311735279205786e-05
0.053917746403875026,6.439355962500861e-05,0.00751408106111697,0.00011701709180114093,0.02731721598441376,0.0002610866395951371,0.05981040962380941,3.10814345212764e-05,0.5659170163246242,9.778619866122994e-05,0.3369205705980267,1.9280962787033172e-05
0.05454271305329834,6.39776374477517e-05,0.00760117761795533,0.00011580985196826761,0.027633852900531698,0.0002580580039388495,0.05912508413831878,3.160016636175702e-05,0.5724766239702178,0.00010110015997936324,0.33306003436245885,1.9250239329619003e-05
0.05517492376129126,6.356440173880843e-05,0.007689283720758313,0.00011461506696563849,0.027954159990678566,0.0002550645008115679,0.05844761131633634,3.2127555547899864e-05,0.5791122647641759,0.00010452643100754214,0.3292437333007769,1.9219564828828315e-05
0.05581446249454964,6.329265247587666e-05,0.00777841107128649,0.0001134326082994848,0.02827817979625341,0.0002521057226718327,0.05777790117970504,3.266374656598481e-05,0.5858248200152536,0.00010806881790696115,0.3254711605531848,1.9188939206650644e-05
0.0564614141930367,6.329480866313241e-05,0.007868571506936851,0.00011226234880167918,0.02860595535175742,0.0002491812667057133,0.05711586478126432,3.3208886313687486e-05,0.5926151812475553,0.0001117312558291142,0.32174181506763716,1.9158362385199846e-05
0.05711586478126432,6.329696492384274e-05,0.007959777002314986,0.00011110416261606093,0.028937530190509504,0.000246290734771969,0.0564614141930367,3.376312414032379e-05,0.5994842503189409,0.00011551781328725728,0.318055201533292,1.9127834286713876e-05
0.05777790117970504,6.32991212580104e-05,0.008052039670825477,0.00010995792518489911,0.02927294835042816,0.0002434337333478431,0.05581446249454964,3.432661188776662e-05,0.6064329395408061,0.00011653215145321771,0.3144108303147265,1.90973548335546e-05
0.05844761131633634,6.330127766563768e-05,0.008145371766280746,0.00010882351323549838,0.029612254379880344,0.00024060987347548896,0.05517492376129126,3.4899503932045146e-05,0.6134621717992506,0.00011751016349476694,0.3108082173869064,1.90669239482076e-05
0.05912508413831878,6.330343414672728e-05,0.00823978568452852,0.00010770080476694089,0.029955493343598132,0.00023781877070901795,0.05454271305329834,3.542829928005721e-05,0.62057288067765,0.00011849638363632536,0.30724688427090036,1.9086321739617136e-05
0.05981040962380941,6.330559070128149e-05,0.008335293965098196,0.00010658967903696512,0.030302710828663964,0.0002350600450621575,0.053917746403875026,3.564597974168602e-05,0.62776601058065,0.00011949088076549652,0.30372635797033115,1.9216091916965176e-05
0.06050367879391221,6.330774732930302e-05,0.00843190929286626,0.00010541607328508714,0.030653952950565267,0.00023233332095652046,0.0532999408084409,3.586499768731316e-05,0.6350425168595962,0.00012049372434803278,0.30024617090855493,1.9346744417222713e-05
0.061204983724766994,6.33099040307943e-05,0.008529644499741026,0.0001024781007772823,0.031009266359319266,0.0002296382271704743,0.052689214213506745,3.608536133477972e-05,0.642403365939419,0.00012061905850466611,0.29680586086656024,1.9478285239408382e-05
0.061914417559778445,6.331206080575768e-05,0.008628512566366896,9.962201030309521e-05,0.031368698245668764,0.00022697439678859928,0.05208548550577663,3.630707895241933e-05,0.6498495354469889,0.0001190390530075198,0.2934049709215787,1.961072042332897e-05
0.0626320745219869,6.331421765419592e-05,0.00872852662384838,9.684551978963035e-05,0.03173229634734976,0.00022434146715173927,0.05148867450137495,3.6328877072698094e-05,0.6573820143409586,0.00011747974421785892,0.2900430493863992,1.9744056049856518e-05
0.0633580499265825,6.331637457611127e-05,0.008829699955494092,9.414641076593757e-05,0.032100108955431715,0.00022173907980762566,0.05089870193519682,3.632414389940118e-05,0.6650018030431118,0.0001159408610266891,0.28671964974937697,1.987829824120768e-05
0.06409244019356454,6.331853157150648e-05,0.00893204599858097,9.152252659041127e-05,0.03247218492073129,0.00021916688046207827,0.05031548945038054,3.6319411342774223e-05,0.6727099135712337,0.00011442213587631034,0.2834343306151309,1.9957288441627688e-05
0.06483534286054723,6.332068864038392e-05,0.00903557834613893,8.897177072759049e-05,0.03284857366030044,0.00021662451893077208,0.04973895958790065,3.631467940273701e-05,0.6805073696735207,0.00011292330471379718,0.28018665564591955,1.9956608580957957e-05
0.06558685659571432,6.3322845782746e-05,0.009140310748756233,8.649210507298498e-05,0.033229325163989715,0.00021411164909156024,0.04916903577628029,3.6309948079209135e-05,0.6883952069645496,0.00011144410694508966,0.27697619350368907,1.995592874344821e-05
0.06634708121092348,6.332500299859544e-05,0.009246257116405743,8.408154832459036e-05,0.03361449000108765,0.0002116279288373534,0.048605642321421366,3.6305217372110226e-05,0.6963744730628222,0.00010998428538968439,0.27380251779278575,1.9955248929097666e-05
0.06711611767496284,6.332716028793395e-05,0.009353431520292386,8.173817439978802e-05,0.03400411932703706,0.00020917302002954573,0.04804870439655132,3.6300487281360866e-05,0.7044462277299037,0.000108543586235921,0.27066520700332414,1.9954569137905528e-05
0.0678940681269611,6.33293176507645e-05,0.008529644499741026,4.530079336736e-05,0.03439826489022924,0.00020674658845197774,0.04749814803228502,3.629575780688242e-05,0.7126115430111746,0.0001071217589968527,0.26756384445520454,1.9953889369871006e-05
0.06868103588995304,6.33314750870897e-05,0.009682466119303124,3.239020525531933e-05,0.034796979038876914,0.00020434830376543666,0.0469539001068006,3.6291028948592095e-05,0.7208715033782136,0.00010571855646669483,0.26449801824277197,1.9953209624993318e-05
0.06947712548460236,6.333363259691227e-05,0.009794696670695395,2.890847998834172e-05,0.03520031472796679,0.00020197783946268445,0.046415888336127795,3.6286300706409606e-05,0.7292272058728313,0.0006591923048642342,0.26146732118010924,1.9952529903271675e-05
0.07028244264308349,6.333579018023449e-05,0.009908228099003798,2.5801016345801502e-05,0.035608325526292776,0.00019963487282400423,0.04588404126454759,3.628157308025468e-05,0.737679760252773,0.003148071935036038,0.2584713507469564,1.995185020470528e-05
0.07109709432312435,6.27093454409615e-05,0.010023075482838654,2.302758376589753e-05,0.0360210656235707,0.00019731908487326572,0.04535828825510189,3.5068344275424016e-05,0.7462302891391108,0.003143269758218052,0.2555097090352507,1.9949949559350463e-05
0.0719211887222119,6.1740363092276e-05,0.010139254075588154,2.0552276196736542e-05,0.03643858983763545,0.00019503016033450024,0.044838559480211884,3.385040621072402e-05,0.7548799281653431,0.003138474906805161,0.25258200269627845,1.967939593817142e-05
0.07275483529196229,6.078635342087588e-05,0.010256779307444218,1.851825642809101e-05,0.03686095362172158,0.00019276778758897596,0.044324785912403984,3.267476763749123e-05,0.7636298261282242,0.0031336873696229377,0.24968784288843268,1.94125114622058e-05
0.07359814475265768,5.984708506953836e-05,0.01037566678745186,1.810202468864599e-05,0.037288213071828336,0.00019053165863277624,0.043816899315141926,3.153995947693558e-05,0.77248114514034,0.00312890713551401,0.24682684522556925,1.914924637190296e-05
